Distance,Gray_Value
0,2276.419
0.1315,2110
0.263,2215.67
0.3945,1549.339
0.526,1317.224
0.6575,1277.553
0.789,1620.835
0.9205,1466.5
1.052,1410.669
1.1835,1339.038
1.315,1078.421
1.4465,1255.892
1.578,1454.109
1.7095,1838.876
1.841,2202.871
1.9725,2150.581
2.104,1848.576
2.2355,1217.599
2.367,1321.005
2.4985,1555.316
2.63,2544.44
2.7615,3401.658
2.893,3865.608
3.0245,3778.628
3.156,3256.015
3.2875,3391.326
3.419,3937.998
3.5505,4816.187
3.682,5493.448
3.8135,5609.567
3.945,5751.183
4.0765,6713.976
4.208,7587.64
4.3395,7097.265
4.471,7279.702
4.6025,7377.822
4.734,7657.884
4.8655,6502.797
4.997,5223.635
5.1285,4387.076
5.26,3729.009
5.3915,4090.009
5.523,4057.453
5.6545,4609.004
5.786,3685.235
5.9175,2685.75
6.049,2263.293
6.1805,1356.56
6.312,876.179
6.4435,986.126
6.575,1215.758
6.7065,1517.782
6.838,1551.787
6.9695,1936.885
7.101,2443.43
7.2325,3083.646
7.364,3796.085
7.4955,4035.035
7.627,3750.202
7.7585,3161.1
7.89,3288.276
8.0215,2622.605
8.153,2543.996
8.2845,2124.795
8.416,1826.024
8.5475,2338.447
8.679,2902.554
8.8105,2047.673
8.942,1451.376
9.0735,1836.527
9.205,2855.941
9.3365,3959.298
9.468,4974.641
9.5995,5013.771
9.731,4825.941
9.8625,3715.774
9.994,3149.173
10.1255,2663.999
10.257,2034.982
10.3885,2827.92
10.52,4571.559
10.6515,6218.777
10.783,8948.252
10.9145,11896.027
11.046,11650.793
11.1775,7935.976
11.309,4718.882
11.4405,3308.33
11.572,2658.91
11.7035,2399.544
11.835,2373.588
11.9665,1721.16
12.098,1460.305
12.2295,1836.359
12.361,2687.972
12.4925,3042.754
12.624,2958.432
12.7555,3338.692
12.887,4404.157
13.0185,3696.982
13.15,3141.427
13.2815,4389.061
13.413,5577.538
13.5445,6471.406
13.676,6340.692
13.8075,4121.639
13.939,2961.634
14.0705,3119.531
14.202,2815.335
14.3335,2157.835
14.465,1922.375
14.5965,2940.896
14.728,4661.419
14.8595,6363.882
14.991,8298.587
15.1225,7458.133
15.254,6503.425
15.3855,5924.2
15.517,6048.529
15.6485,4477.351
15.78,2708.786
15.9115,2601.306
16.043,3055.622
16.1745,2349.603
16.306,1882.148
16.4375,2803.793
16.569,2743.127
16.7005,2060.747
16.832,1649.615
16.9635,981.962
17.095,724.668
17.2265,1522.437
17.358,1801.807
17.4895,1839.311
17.621,1523.66
17.7525,1429.735
17.884,1577.813
18.0155,1214.823
18.147,1497.321
18.2785,1498.308
18.41,1838.634
18.5415,3073.465
18.673,4249.299
18.8045,6580.325
18.936,9963.844
19.0675,12098.871
19.199,11452.433
19.3305,8636.375
19.462,4409.002
19.5935,2413.758
19.725,2218.707
19.8565,3049.489
19.988,4033.491
20.1195,4625.536
20.251,4407.888
20.3825,4447.959
20.514,2642.386
20.6455,1389.782
20.777,860.044
20.9085,714.17
21.04,1079.481
21.1715,832.584
21.303,756.629
21.4345,808.215
21.566,1063.59
21.6975,1642.696
21.829,2135.154
21.9605,1888.514
22.092,1787.456
22.2235,2686.851
22.355,3371.748
22.4865,4106.8
22.618,3496.937
22.7495,2464.357
22.881,1622.936
23.0125,1216.127
23.144,1523.062
23.2755,2203.274
23.407,3849.977
23.5385,5596.255
23.67,4601.522
23.8015,2748.758
23.933,1596.514
24.0645,1045.644
24.196,1063.324
24.3275,1549.117
24.459,2644.096
24.5905,3123.824
24.722,2033.225
24.8535,1034.05
24.985,1307.42
25.1165,1609.637
25.248,976.369
25.3795,550.928
25.511,325.263
25.6425,626.789
25.774,971.288
25.9055,1356.45
26.037,1263.702
