Distance,Gray_Value
0,6239.354
0.1315,6219.124
0.263,5908.379
0.3945,6432.281
0.526,5527.031
0.6575,4567.816
0.789,4735.708
0.9205,4811.091
1.052,7598.087
1.1835,10952.593
1.315,10961.701
1.4465,9375.274
1.578,8180.772
1.7095,8166.406
1.841,7689.933
1.9725,6151.463
2.104,4646.842
2.2355,4465.314
2.367,4304.802
2.4985,3612.214
2.63,3283.188
2.7615,2765.702
2.893,2724.358
3.0245,3557.342
3.156,4147.129
3.2875,3720.128
3.419,3746.759
3.5505,3590.475
3.682,3436.495
3.8135,3484.945
3.945,3197.955
4.0765,3527.91
4.208,4327.799
4.3395,4227.206
4.471,4798.082
4.6025,5026.436
4.734,5701.792
4.8655,5442.467
4.997,7097.41
5.1285,10054.745
5.26,14657.878
5.3915,18515.828
5.523,15796.274
5.6545,9937.786
5.786,6348.645
5.9175,6036.083
6.049,6430.354
6.1805,6984.568
6.312,6468.727
6.4435,6203.829
6.575,6247.278
6.7065,6100.16
6.838,5180.12
6.9695,4737.157
7.101,4912.969
7.2325,6277.241
7.364,6709.42
7.4955,5840.618
7.627,4680.595
7.7585,4343.723
7.89,3982.022
8.0215,4017.475
8.153,5346.643
8.2845,7245.755
8.416,7252.757
8.5475,5126.215
8.679,4551.12
8.8105,5354.954
8.942,6163.658
9.0735,5915.949
9.205,5414.376
9.3365,4024.189
9.468,4089.272
9.5995,4538.898
9.731,5195.281
9.8625,5162.743
9.994,5304.401
10.1255,6171.394
10.257,8465.727
10.3885,12371.521
10.52,13373.6
10.6515,11471.325
10.783,10207.332
10.9145,8940.864
11.046,5866.855
11.1775,4513.13
11.309,4223.252
11.4405,5155.843
11.572,6758.111
11.7035,9245.817
11.835,13461.219
11.9665,21977.473
12.098,26850.141
12.2295,21131.133
12.361,12791.585
12.4925,8232.513
12.624,7285.051
12.7555,6655.302
12.887,6351.342
13.0185,7240.876
13.15,7748.984
13.2815,7902.068
13.413,7832.036
13.5445,6814.58
13.676,7538.709
13.8075,8419.843
13.939,7303.026
14.0705,5316.302
14.202,5402.798
14.3335,5417.637
14.465,6346.878
14.5965,7259.425
14.728,7478.213
14.8595,8533.705
14.991,9783.051
15.1225,9154.637
15.254,7039.621
15.3855,5399.122
15.517,5949.559
15.6485,7157.829
15.78,7017.427
15.9115,6724.074
16.043,5651.77
16.1745,5905.304
16.306,5943.34
16.4375,9289.416
16.569,12587.021
16.7005,11353.198
16.832,7981.61
16.9635,7578.933
17.095,6627.52
17.2265,4023.198
17.358,3981.304
17.4895,4318.005
17.621,4037.158
17.7525,4263.093
17.884,4632.371
18.0155,6135.979
18.147,12080.976
18.2785,20384.375
18.41,23843.262
18.5415,18020.055
18.673,9206.225
18.8045,5379.313
18.936,5551.4
19.0675,6787.904
19.199,11224.969
19.3305,15877.987
19.462,13312.852
19.5935,8227.066
19.725,7181.617
19.8565,9985.403
19.988,12519.284
20.1195,10327.319
20.251,6807.771
20.3825,5250.658
20.514,5156.448
20.6455,5035.909
20.777,3464.181
20.9085,3636.834
21.04,5373.897
21.1715,6951.358
21.303,8656.18
21.4345,8420.387
21.566,8398.57
21.6975,8398.65
21.829,10652.171
21.9605,13608.429
22.092,15939.515
22.2235,14908.101
22.355,12014.579
22.4865,11002.457
22.618,11935.953
22.7495,13888.361
22.881,13182.653
23.0125,13064.214
23.144,13063.751
23.2755,14048.11
23.407,13896.536
23.5385,11159.977
23.67,7771.282
23.8015,6656.606
23.933,5755.147
24.0645,6142.877
24.196,7207.275
24.3275,7952.504
24.459,8446.792
24.5905,8373.248
24.722,10159.517
24.8535,13478.803
24.985,16313.52
25.1165,15769.658
25.248,14939.22
25.3795,17582.115
25.511,29106.422
25.6425,40630.492
25.774,50283.586
25.9055,57759.695
26.037,53798.328
26.1685,44425.973
26.3,32194.057
26.4315,21933.24
26.563,17867.791
26.6945,17597.488
26.826,17166.139
26.9575,16940.375
27.089,19630.965
27.2205,20076.328
27.352,18959.361
27.4835,19402.324
27.615,19838.223
27.7465,17790.086
27.878,13935.742
28.0095,8873.12
28.141,6435.188
28.2725,5301.78
28.404,5182.28
28.5355,4389.473
28.667,3964.313
28.7985,3834.884
28.93,3319.112
29.0615,3671.91
29.193,4551.794
29.3245,5897.214
29.456,7463.67
29.5875,7151.472
29.719,5970.178
29.8505,6614.403
29.982,9329.601
30.1135,12629.676
30.245,13195.145
30.3765,10464.783
30.508,9720.532
30.6395,8360.953
30.771,7745.558
30.9025,9472.854
31.034,9701.999
