Distance,Gray_Value
0,8827.433
0.1315,8742.726
0.263,8518.046
0.3945,8208.486
0.526,8183.094
0.6575,6813.458
0.789,6362.105
0.9205,7767.074
1.052,13750.436
1.1835,26259.469
1.315,35403.617
1.4465,34587.449
1.578,27817.242
1.7095,26961.76
1.841,33916.82
1.9725,35292.125
2.104,24887.264
2.2355,14584.203
2.367,8338.832
2.4985,5354.376
2.63,6095.256
2.7615,5532.824
2.893,7586.603
3.0245,10329.454
3.156,8806.65
3.2875,7698.249
3.419,6427.926
3.5505,5799.905
3.682,5867.847
3.8135,7389.239
3.945,9477.542
4.0765,15125.836
4.208,17996.969
4.3395,14031.652
4.471,10858.62
4.6025,9728.503
4.734,9154.917
4.8655,7362.092
4.997,8634.281
5.1285,9369.72
5.26,8824.746
5.3915,8732.485
5.523,9143.896
5.6545,8944.76
5.786,8157.306
5.9175,5931.946
6.049,4932.727
6.1805,5627.209
6.312,5694.888
6.4435,5274.944
6.575,4070.215
6.7065,4324.888
6.838,4542.4
6.9695,4107.653
7.101,4630.553
7.2325,4673.509
7.364,5203.113
7.4955,5983.549
7.627,6978.144
7.7585,8440.243
7.89,9541.383
8.0215,10700.554
8.153,11930.053
8.2845,10779.106
8.416,7834.132
8.5475,8468.991
8.679,9780.824
8.8105,14113.449
8.942,17287.09
9.0735,19385.561
9.205,19236.906
9.3365,15230.869
9.468,12018.684
9.5995,8506.213
9.731,7414.662
9.8625,8079.031
9.994,10310.67
10.1255,11275.299
10.257,14895.728
10.3885,17324.207
10.52,20290.537
10.6515,24655.037
10.783,24733.572
10.9145,18372.229
11.046,11824.877
11.1775,9039.754
11.309,8445.74
11.4405,10542.546
11.572,13043.521
11.7035,11983.201
11.835,9248.917
11.9665,8507.555
12.098,8202.465
12.2295,8135.651
12.361,9209.871
12.4925,8493.714
12.624,9432.764
12.7555,9423.926
12.887,7945.782
13.0185,6239.271
13.15,5166.371
13.2815,5523.534
13.413,7558.683
13.5445,9836.525
13.676,10469.94
13.8075,9706.059
13.939,8077.795
14.0705,7344.351
14.202,7399.721
14.3335,5585.962
14.465,4419.081
14.5965,3703.61
14.728,4069.081
14.8595,4321.339
14.991,6502.902
15.1225,14077.585
15.254,21832.146
15.3855,22041.059
15.517,16956.604
15.6485,13198.176
15.78,13796.109
15.9115,16825.805
16.043,20665.955
16.1745,22836.779
16.306,24642.215
16.4375,22859.311
16.569,19064.258
16.7005,17754.139
16.832,15048.09
16.9635,18054.301
17.095,25089
17.2265,37230.703
17.358,44231.098
17.4895,43551.902
17.621,38882.73
17.7525,32687.346
17.884,28659.787
18.0155,26237.537
18.147,27346.098
18.2785,28942.826
18.41,25301.379
18.5415,17862.441
18.673,15376.362
18.8045,13415.476
18.936,13287.957
19.0675,12274.386
19.199,10664.748
19.3305,8294.781
19.462,7617.907
19.5935,6979.797
19.725,7569.392
19.8565,6919.286
19.988,6746.739
20.1195,6651.129
20.251,6452.215
20.3825,7355.58
20.514,6014.011
20.6455,5083.201
20.777,4214.507
20.9085,4956.734
21.04,6717.209
21.1715,7564.444
21.303,4861.595
21.4345,4683.696
21.566,4921.161
21.6975,4411.991
21.829,4921.299
21.9605,5792.344
22.092,5485.104
22.2235,5402.332
22.355,5929.6
22.4865,6625.884
22.618,5476.592
22.7495,5155.629
22.881,4062.304
23.0125,4621.623
23.144,5197.227
23.2755,6260.435
23.407,7551.094
23.5385,9673.73
23.67,12946.682
23.8015,20304.957
23.933,23798.941
24.0645,21850.99
24.196,18221.742
24.3275,14184.438
24.459,11252.538
24.5905,10289.494
24.722,9668.207
24.8535,9010.742
24.985,9322.984
25.1165,10347.28
25.248,10924.312
25.3795,12246.067
25.511,14531.287
25.6425,15258.78
25.774,12338.643
25.9055,9251.469
26.037,7929.497
26.1685,6249.515
26.3,5152.072
26.4315,5356.903
26.563,6315.39
26.6945,7900.077
26.826,8313.541
26.9575,7580.059
27.089,6469.317
27.2205,6048.414
27.352,6573.577
27.4835,8954.688
27.615,13570.824
27.7465,18564.367
27.878,18155.725
28.0095,16819.996
28.141,16072.192
28.2725,12244.546
28.404,9323.452
28.5355,9256.386
28.667,9458.549
28.7985,9577.333
28.93,9784.447
29.0615,9266.814
29.193,7912.103
29.3245,6585.866
29.456,6557.894
29.5875,8524.134
29.719,12640.765
29.8505,14431.294
29.982,10774.281
30.1135,9624.952
30.245,9495.897
30.3765,11229.447
30.508,15080.476
30.6395,20706.211
30.771,25736.242
30.9025,24978.654
31.034,21054.074
31.1655,21180.58
31.297,23331.676
31.4285,21570.303
31.56,18629.926
31.6915,18704.301
31.823,17052.846
31.9545,14871.5
32.086,15294.156
32.2175,15583.422
32.349,15475.708
32.4805,12360.29
32.612,9039.055
32.7435,10823.901
32.875,12828.411
33.0065,13256.722
33.138,16138.804
33.2695,27390.354
33.401,39061.27
33.5325,34424.707
33.664,21612.26
33.7955,11955.965
