Distance,Gray_Value
0,5595.617
0.1315,5500.504
0.263,3946.769
0.3945,2804.857
0.526,2538.468
0.6575,2716.939
0.789,2275.823
0.9205,2014.898
1.052,2798.772
1.1835,4659.148
1.315,9188.471
1.4465,15568.943
1.578,13960.844
1.7095,8683.846
1.841,5540.328
1.9725,4234.821
2.104,3412.236
2.2355,3234.255
2.367,2748.823
2.4985,2416.219
2.63,2369.768
2.7615,1984.471
2.893,1784.144
3.0245,1548.06
3.156,2663.765
3.2875,4969.667
3.419,5605.838
3.5505,3969.615
3.682,2333.989
3.8135,1823.812
3.945,1752.871
4.0765,1597.482
4.208,1872.219
4.3395,2401.589
4.471,2495.879
4.6025,3626.301
4.734,6636.826
4.8655,10203.813
4.997,10484.124
5.1285,7091.483
5.26,5094.424
5.3915,3165.062
5.523,1422.674
5.6545,571.618
5.786,1093.91
5.9175,1926.301
6.049,2184.924
6.1805,1982.629
6.312,1597.567
6.4435,1272.699
6.575,1327.206
6.7065,1635.222
6.838,3116.094
6.9695,5136.281
7.101,6030.131
7.2325,5205.919
7.364,2717.752
7.4955,1461.017
7.627,1161.588
7.7585,2109.101
7.89,2607.883
8.0215,2588.113
8.153,3245.8
8.2845,3922.555
8.416,3012.62
8.5475,2155.129
8.679,1853.241
8.8105,1869.008
8.942,2886.511
9.0735,3058.646
9.205,2885.507
9.3365,1568.624
9.468,1146.697
9.5995,1217.711
9.731,1957.167
9.8625,1858.075
9.994,751.152
10.1255,311.308
10.257,394.448
10.3885,879.458
10.52,1071.655
10.6515,1204.879
10.783,1248.089
10.9145,1416.799
11.046,1234.067
11.1775,1435.695
11.309,2372.297
11.4405,3433.089
11.572,3518.805
11.7035,2958.411
11.835,2155.833
11.9665,1871.684
12.098,1297.421
12.2295,1166.929
12.361,1605.284
12.4925,1828.46
12.624,1677.088
12.7555,1922.818
12.887,3332.6
13.0185,6394.634
13.15,9281.111
13.2815,9767.757
13.413,12308.592
13.5445,14058.445
13.676,11306.845
13.8075,9102.739
13.939,7479.734
14.0705,6359.5
14.202,4147.436
14.3335,3519.698
14.465,5237.586
14.5965,5375.653
14.728,7074.974
14.8595,10945.678
14.991,13576.045
