Distance,Gray_Value
0,10898.405
0.1315,10953.967
0.263,10364.879
0.3945,9181.882
0.526,9528.513
0.6575,10905.179
0.789,15731.869
0.9205,26485.375
1.052,35380.512
1.1835,35309.734
1.315,28978.463
1.4465,24541.652
1.578,21606.096
1.7095,20654.859
1.841,17699.014
1.9725,16539.027
2.104,21790.584
2.2355,25998.734
2.367,25379.344
2.4985,22047.602
2.63,16783.582
2.7615,13974.531
2.893,13823.111
3.0245,16588.039
3.156,17881.469
3.2875,16009.551
3.419,15920.224
3.5505,19515.809
3.682,22476.699
3.8135,23789.854
3.945,24620.09
4.0765,22374.758
4.208,16986.676
4.3395,12888.689
4.471,10996.084
4.6025,11583.339
4.734,19086.562
4.8655,33579.84
4.997,43630.109
5.1285,39015.16
5.26,28072.926
5.3915,24026.535
5.523,22548.725
5.6545,19499.805
5.786,17124.715
5.9175,14766.749
6.049,14614.01
6.1805,21500.145
6.312,30200.586
6.4435,29943.172
6.575,23583.898
6.7065,15393.278
6.838,11895.793
6.9695,9642.038
7.101,9146.065
7.2325,9655.796
7.364,9185.427
7.4955,8418.106
7.627,9770.694
7.7585,11726.607
7.89,11446.76
8.0215,10791.451
8.153,10371.486
8.2845,9345.362
8.416,10868.134
8.5475,14246.581
8.679,14307.125
8.8105,14191.291
8.942,14448.093
9.0735,14006.361
9.205,13747.004
9.3365,14055.472
9.468,15078.959
9.5995,19562.066
9.731,31371.453
9.8625,43218.137
9.994,44822.156
10.1255,36025.625
10.257,23281.703
10.3885,17132.684
10.52,12558.421
10.6515,12227.299
10.783,11510.977
10.9145,10226.615
11.046,10384.822
11.1775,11890.67
11.309,13881.542
11.4405,13611.66
11.572,13093.836
11.7035,13915.239
11.835,12101.047
11.9665,12656.638
12.098,19611.066
12.2295,34218.961
12.361,40518.02
12.4925,29678.496
12.624,17869.654
12.7555,16660.391
12.887,17574.836
13.0185,20408.123
13.15,17570.301
13.2815,11949.928
13.413,11061.643
13.5445,10811.757
13.676,11645.387
13.8075,12095.577
13.939,13690.209
14.0705,15398.143
14.202,19725.943
14.3335,23254.516
14.465,23726.064
14.5965,19982.426
14.728,16490.904
14.8595,15102.571
14.991,13332.983
15.1225,10576.453
15.254,8422.28
15.3855,7617.403
15.517,8814.153
15.6485,10158.232
15.78,10345.1
15.9115,10998.624
16.043,11402.573
16.1745,11338.056
16.306,11928.921
16.4375,10936.269
16.569,10590.797
16.7005,10384.384
16.832,10884.373
16.9635,12229.522
17.095,12462.843
17.2265,13481.197
17.358,13881.681
17.4895,16138.994
17.621,16974.904
17.7525,16974.303
17.884,21150.828
18.0155,29128.254
18.147,37209.535
18.2785,38547.484
18.41,32852.875
18.5415,29048.316
18.673,23421.746
18.8045,24085.748
18.936,21265.875
19.0675,20087.33
19.199,26534.459
19.3305,27608.045
19.462,22214.24
19.5935,23538.195
19.725,37630.004
19.8565,48324.754
19.988,49134.016
20.1195,49496.336
20.251,34476.531
20.3825,19549.609
20.514,16001
20.6455,16068.151
20.777,16895.637
20.9085,17169.529
21.04,17904.186
21.1715,16760.875
21.303,14704.633
21.4345,13065.992
21.566,10811.817
21.6975,10964.33
21.829,11419.012
21.9605,13653.156
22.092,17489.471
22.2235,19870.018
22.355,17404.9
22.4865,12946.6
22.618,9776.198
22.7495,9298.053
22.881,9108.941
23.0125,10379.491
23.144,10803.27
23.2755,9648.04
23.407,8313.155
23.5385,9155.734
23.67,10728.508
23.8015,12668.139
23.933,16240.397
24.0645,21240.35
24.196,22907.803
24.3275,22319.521
24.459,22354.26
24.5905,19446.039
24.722,17193.203
24.8535,15217.021
24.985,13750.619
25.1165,14013.019
25.248,15024.748
25.3795,16757.684
25.511,21423.578
25.6425,27973.623
25.774,29259.936
25.9055,29074.418
26.037,23006.535
26.1685,17274.67
26.3,15785.466
26.4315,18935.826
26.563,23385.436
26.6945,23261.697
26.826,23467.041
26.9575,30023.875
27.089,37356.871
27.2205,39226.734
27.352,33547.547
27.4835,25826.154
27.615,22002.613
27.7465,22236.494
27.878,30354.188
28.0095,44792.098
28.141,50350.07
28.2725,38298.16
28.404,27692.191
28.5355,28343.369
28.667,41065.609
28.7985,48122.133
28.93,50056.777
29.0615,47479.285
29.193,42575.258
29.3245,35611.707
29.456,25100.744
29.5875,18015.178
29.719,16550.305
29.8505,21444.689
29.982,33360.828
30.1135,41872.227
30.245,35561.578
30.3765,28151.098
30.508,29710.039
30.6395,40253.566
30.771,45539.008
30.9025,46051.145
31.034,35409.625
31.1655,21394.293
31.297,14396.675
31.4285,13190.426
31.56,14668.503
31.6915,15200.271
31.823,15017.194
31.9545,13304.172
32.086,11868.828
32.2175,11373.79
32.349,12452.521
32.4805,15942.471
32.612,19873.285
32.7435,18766.539
32.875,15392.021
33.0065,12796.56
33.138,12494.499
33.2695,15111.452
33.401,22769.613
33.5325,34609.391
33.664,34524.023
33.7955,27741.797
33.927,20546.15
34.0585,19359.008
34.19,15990.124
34.3215,13626.095
34.453,13426.666
34.5845,16025.482
34.716,21940.242
34.8475,35180.227
34.979,42939.527
35.1105,40416.715
35.242,31792.355
35.3735,25212.041
35.505,23284.812
35.6365,27920.105
35.768,27236.145
