Distance,Gray_Value
0,707.881
0.1315,634.86
0.263,714.267
0.3945,1141.414
0.526,2695.516
0.6575,6929.317
0.789,13811.708
0.9205,17442.463
1.052,15127.899
1.1835,8918.289
1.315,4793.226
1.4465,3154.097
1.578,2763.332
1.7095,1984.564
1.841,1953.373
1.9725,2024.065
2.104,1328.364
2.2355,1319.526
2.367,1101.057
2.4985,832.825
2.63,939.418
2.7615,941.247
2.893,1262.684
3.0245,2054.33
3.156,2631.226
3.2875,1580.51
3.419,684.976
3.5505,423.563
3.682,450.733
3.8135,499.237
3.945,525.718
4.0765,569.937
4.208,656.509
4.3395,921.258
4.471,1354.201
4.6025,1262.59
4.734,1127.837
4.8655,884.05
4.997,687.355
5.1285,619.958
5.26,657.396
5.3915,1210.147
5.523,1543.334
5.6545,1811.532
5.786,1786.207
5.9175,1974.654
6.049,2879.908
6.1805,3420.116
6.312,3271.137
6.4435,2391.5
6.575,2151.383
6.7065,2349.622
6.838,3475.091
6.9695,4309.869
7.101,5289.421
7.2325,6634.606
7.364,4559.647
7.4955,2643.607
7.627,1736.316
7.7585,1567.872
7.89,1987.343
8.0215,2665.487
8.153,3138.361
8.2845,4483.514
8.416,6915.818
8.5475,5182.126
8.679,2077.791
8.8105,973.016
8.942,1066.428
9.0735,1234.55
9.205,2542.713
9.3365,5750.006
9.468,7396.675
9.5995,4107.555
9.731,2012.047
9.8625,1482.108
9.994,2744.796
10.1255,2403.615
10.257,1156.764
10.3885,868.307
10.52,1052.38
10.6515,1869.069
10.783,3135.102
10.9145,3273.703
11.046,2476.303
11.1775,1849.223
11.309,1100.898
11.4405,711.03
11.572,348.143
11.7035,251.251
11.835,239.42
11.9665,299.025
12.098,452.079
12.2295,741.52
12.361,1009.916
12.4925,1503.274
12.624,2093.696
12.7555,3654.01
12.887,4413.686
13.0185,3373.452
13.15,2344.973
13.2815,1881.776
13.413,3092.55
13.5445,5610.521
13.676,6582.442
13.8075,5031.033
13.939,3159.99
14.0705,1472.193
14.202,829.347
14.3335,1272.516
14.465,2248.357
14.5965,3463.771
14.728,3554.226
14.8595,5593.703
14.991,9094.256
15.1225,9946.229
15.254,9330.015
15.3855,8803.596
15.517,9088.876
15.6485,5896.753
15.78,4361.038
15.9115,3881.133
16.043,3856.972
16.1745,3198.103
16.306,2502.963
16.4375,1684.819
16.569,844.813
16.7005,841.037
16.832,1349.709
16.9635,1532.73
17.095,1368.189
17.2265,1623.885
17.358,2435.905
17.4895,3739.36
17.621,3639.021
17.7525,4846.611
17.884,7600.651
18.0155,7050.434
18.147,4370.052
18.2785,3308.285
18.41,2908.442
18.5415,2026.897
18.673,1213.334
18.8045,679.412
18.936,654.351
19.0675,1625.516
19.199,3261.571
19.3305,4033.658
19.462,3556.011
19.5935,3325.677
19.725,2191.501
19.8565,1609.402
19.988,2417.78
20.1195,4945.339
20.251,7455.926
20.3825,8442.68
20.514,6977.185
20.6455,8249.13
20.777,9624.823
20.9085,8240.69
21.04,4395.516
21.1715,2268.12
21.303,1237.204
21.4345,1060.663
21.566,1097.545
21.6975,2198.943
21.829,5101.971
21.9605,7604.518
22.092,8720.124
22.2235,8326.215
22.355,8889.553
22.4865,9404.74
22.618,7612.611
22.7495,5634.439
22.881,3382.327
23.0125,2303.151
23.144,3757.034
23.2755,6840.513
23.407,9523.146
23.5385,9999.593
23.67,10173.629
23.8015,9907.803
23.933,9258.626
24.0645,12371.123
24.196,15469.873
24.3275,16417.334
24.459,13412.937
24.5905,6764.584
24.722,3248.025
24.8535,2063.898
24.985,1208.071
25.1165,798.548
25.248,822.325
25.3795,847.217
25.511,1291.16
25.6425,2402.913
25.774,2558.825
25.9055,1461.446
26.037,1336.807
26.1685,1484.706
26.3,1709.524
26.4315,2044.718
26.563,2326.123
26.6945,2565.769
26.826,3548.679
26.9575,2956.228
27.089,2664.985
27.2205,2795.047
27.352,3584.88
27.4835,4274.375
27.615,4453.716
27.7465,4208.384
27.878,7602.593
28.0095,12010.68
28.141,9852.089
28.2725,7016.011
28.404,6221.47
28.5355,9183.999
28.667,16189.347
28.7985,19693.141
28.93,15671.179
29.0615,9339.989
29.193,4602.122
29.3245,2081.125
29.456,1319.719
29.5875,1088.946
29.719,1677.41
29.8505,2451.474
29.982,2850.344
30.1135,3972.941
30.245,4648.569
30.3765,3490.244
30.508,1909.743
30.6395,1922.645
30.771,2135.809
30.9025,1921.068
31.034,2049.354
31.1655,1898.261
31.297,704.44
31.4285,344.541
31.56,133.751
31.6915,113.453
31.823,200.747
31.9545,176.159
32.086,116.957
32.2175,116.661
32.349,57.145
32.4805,26.381
32.612,64.938
32.7435,85.022
32.875,92.865
33.0065,178.918
33.138,362.599
33.2695,1181.517
33.401,2089.373
33.5325,3317.927
33.664,2695.211
33.7955,1112.106
33.927,612.57
34.0585,486.651
34.19,958.031
34.3215,2182.263
34.453,1924.183
34.5845,1047.351
34.716,1030.955
34.8475,1914.436
34.979,1938.546
35.1105,1428.937
35.242,789.018
35.3735,497.955
35.505,326.633
35.6365,585.044
35.768,1021.439
35.8995,1073.608
36.031,1066.922
36.1625,1330.308
36.294,2254.313
36.4255,2257.534
36.557,2433.982
36.6885,2712.785
36.82,2758.635
36.9515,2804.578
37.083,2997.364
37.2145,3383.001
37.346,3982.361
37.4775,4090.771
37.609,3788.689
37.7405,3337.617
37.872,2714.94
38.0035,2047.563
38.135,1792.27
38.2665,2573.443
38.398,4309.108
38.5295,5271.655
38.661,5109.886
38.7925,4207.904
38.924,3127.532
39.0555,3304.237
39.187,4246.009
39.3185,5959.149
39.45,7507.011
39.5815,6710.758
39.713,5955.868
39.8445,5322.976
39.976,4763.485
40.1075,6806.058
40.239,10864.727
40.3705,16673.061
40.502,15223.422
40.6335,11191.006
40.765,7925.984
40.8965,5891.226
41.028,4617.612
41.1595,5517.233
41.291,7423.673
41.4225,8275.271
41.554,5590.869
41.6855,4222.859
41.817,3041.863
41.9485,2287.806
42.08,1397.473
42.2115,980.69
42.343,1360.433
42.4745,1781.061
42.606,2409.089
42.7375,2955.58
42.869,2284.79
43.0005,1342.418
43.132,789.783
43.2635,470.697
