Distance,Gray_Value
0,7164.168
0.1315,8216.059
0.263,7818.383
0.3945,7564.328
0.526,8191.982
0.6575,7700.223
0.789,7731.717
0.9205,6974.863
1.052,6079.201
1.1835,6373.429
1.315,6204.974
1.4465,6573.015
1.578,7202.833
1.7095,7446.967
1.841,7077.225
1.9725,6775.633
2.104,8555.428
2.2355,11645.441
2.367,18888.494
2.4985,32278.365
2.63,37018.738
2.7615,33315.867
2.893,19207.828
3.0245,9907.307
3.156,9162.606
3.2875,9489.488
3.419,11572.353
3.5505,19298.82
3.682,23991.25
3.8135,19060.988
3.945,11454.281
4.0765,8004.911
4.208,8955.819
4.3395,9848.339
4.471,10466.853
4.6025,10376.611
4.734,7389.175
4.8655,5630.26
4.997,5287.749
5.1285,5370.07
5.26,5151.338
5.3915,5870.191
5.523,5246.652
5.6545,5375.271
5.786,6581.406
5.9175,7565.126
6.049,7456.125
6.1805,6959.147
6.312,6756.776
6.4435,7638.623
6.575,8196.103
6.7065,7018.961
6.838,5246.553
6.9695,5210.474
7.101,5215.066
7.2325,4777.65
7.364,4788.549
7.4955,5031.44
7.627,4788.9
7.7585,5115.762
7.89,5766.222
8.0215,7261.943
8.153,11139.586
8.2845,13805.952
8.416,14600.784
8.5475,20695.578
8.679,25130.025
8.8105,23406.068
8.942,13627.186
9.0735,7818.38
9.205,5693.139
9.3365,4165.605
9.468,4046.721
9.5995,4346.89
9.731,4775.674
9.8625,5430.939
9.994,7361.714
10.1255,9367.702
10.257,13771.507
10.3885,17817.338
10.52,14857.457
10.6515,10345.84
10.783,12448.236
10.9145,17319.033
11.046,16116.269
11.1775,9763.399
11.309,7267.079
11.4405,6402.398
11.572,6260.269
11.7035,7041.147
11.835,7832.874
11.9665,7931.685
12.098,6784.705
12.2295,7751.049
12.361,8697.232
12.4925,9356.329
12.624,10370.295
12.7555,11108.664
12.887,17472.246
13.0185,20716.826
13.15,12571.657
13.2815,6657.466
13.413,3888.875
13.5445,2909.131
13.676,2322.748
13.8075,2099.292
13.939,1977.931
14.0705,2522.647
14.202,3745.065
14.3335,4411.237
14.465,4517.424
14.5965,5205.478
14.728,5034.068
14.8595,4987.487
14.991,5155.208
15.1225,5400.003
15.254,4580.372
15.3855,4325.831
15.517,3893.149
15.6485,3893.558
15.78,4261.958
15.9115,4553.862
16.043,4800.59
16.1745,4190.527
16.306,3465.565
16.4375,2763.654
16.569,2656.655
16.7005,2783.553
16.832,2915.277
16.9635,3280.692
17.095,3815.841
17.2265,4051.684
17.358,3870.044
17.4895,3807.605
17.621,3593.17
17.7525,3454.491
17.884,3318.517
18.0155,3690.185
18.147,4130.034
18.2785,4500.585
18.41,4193.876
18.5415,4241.62
18.673,4716.899
18.8045,4375.468
18.936,4681.586
19.0675,4258.164
19.199,3400.192
19.3305,3922.911
19.462,4717.758
19.5935,4357.972
19.725,4135.943
19.8565,4931.395
19.988,4871.798
20.1195,5251.061
20.251,5208.967
20.3825,5500.387
20.514,10244.584
20.6455,22710.1
20.777,41333.953
20.9085,44170.535
21.04,32935.898
21.1715,16758.992
21.303,9637.009
21.4345,6745.431
21.566,6433.499
21.6975,7452.806
21.829,6428.392
21.9605,5837.116
22.092,4529.472
22.2235,3804.317
22.355,3870.865
22.4865,3650.339
22.618,3010.213
22.7495,2513.143
22.881,2886.567
23.0125,2310.031
23.144,2157.031
23.2755,2458.661
23.407,2752.545
23.5385,3113.177
23.67,3176.359
23.8015,3428.924
23.933,3746.205
24.0645,5025.365
24.196,5712.896
24.3275,5450.78
24.459,5040.809
24.5905,5906.837
24.722,10143.588
24.8535,17760.281
24.985,21421.225
25.1165,16382.051
25.248,7677.995
25.3795,4081.528
25.511,3176.255
25.6425,2654.489
25.774,2544.212
25.9055,2357.174
26.037,2277.498
26.1685,2175.504
26.3,2034.805
26.4315,1848.23
26.563,2382.869
26.6945,2819.156
26.826,2620.082
26.9575,2475.278
27.089,2053.949
27.2205,2420.885
27.352,2588.361
27.4835,3615.5
27.615,6114.169
27.7465,9856.47
27.878,13387.484
28.0095,10921.739
28.141,6127.146
28.2725,4304.429
28.404,3540.319
28.5355,3003.357
28.667,3222.582
28.7985,4076.555
28.93,4323.511
29.0615,3678.511
29.193,3385.342
29.3245,3219.811
29.456,3144.971
29.5875,2977.339
29.719,2958.829
29.8505,2514.539
29.982,2564.186
30.1135,2687.511
30.245,2445.426
30.3765,2438.658
30.508,2447.199
30.6395,2510.316
30.771,3007.6
30.9025,3141.213
31.034,3171.498
31.1655,2957.359
31.297,3257.085
31.4285,4329.536
31.56,7390.245
31.6915,14857.818
31.823,17429.398
31.9545,8836.79
32.086,4021.883
32.2175,3774.159
32.349,3930.585
32.4805,4753.951
32.612,5127.927
32.7435,4263.368
32.875,4188.352
33.0065,3069.892
33.138,2863.412
33.2695,2758.526
33.401,3454.52
33.5325,3891.539
33.664,3323.556
33.7955,3051.159
33.927,2826.451
34.0585,2153.69
34.19,2685.16
34.3215,3454.259
34.453,2976.707
34.5845,1877.564
34.716,1735.618
34.8475,1554.671
34.979,1071.99
35.1105,1383.234
35.242,1784.872
35.3735,2107.48
35.505,2762.891
35.6365,2652.559
35.768,1953.274
35.8995,2197.723
36.031,1807.458
36.1625,1903.736
36.294,2485.812
36.4255,2565.847
36.557,2386.787
36.6885,2822.948
36.82,2494.508
36.9515,3013.895
37.083,2988.558
37.2145,3594.012
37.346,2964.521
37.4775,3970.466
37.609,4645.7
37.7405,3656.866
37.872,4168.858
38.0035,5985.267
38.135,7629.703
38.2665,8341.293
38.398,6559.988
38.5295,5550.16
38.661,4640.947
38.7925,4522.98
38.924,3473.344
39.0555,2926.612
39.187,2630.686
39.3185,3559.025
39.45,4964.599
39.5815,5762.198
39.713,5303.602
39.8445,4140.435
39.976,4513.521
40.1075,4011.481
40.239,3022.866
40.3705,3434.767
40.502,4937.741
40.6335,10881.384
40.765,19561.818
40.8965,20959.496
41.028,12139.095
41.1595,4373.275
41.291,2874.624
41.4225,3189.537
41.554,3185.235
41.6855,3225.933
41.817,3362.831
41.9485,3862.062
42.08,3523.691
42.2115,3227.091
42.343,2448.626
42.4745,3475.403
42.606,3116.639
42.7375,2426.586
42.869,2406.718
43.0005,3249.288
43.132,3356.228
43.2635,3461.798
43.395,5010.757
43.5265,9029.38
43.658,13365.566
43.7895,13341.196
43.921,8150.123
44.0525,4935.681
44.184,3482.101
44.3155,3333.044
44.447,2961.844
44.5785,2552.774
44.71,1800.824
44.8415,2066.988
44.973,2145.518
45.1045,1865.712
45.236,1890.833
45.3675,1808.255
45.499,2000.288
45.6305,2017.955
45.762,1899.561
45.8935,2070.951
46.025,2147.627
46.1565,1812.925
46.288,1496.253
46.4195,1178.122
46.551,1210.017
46.6825,1596.773
46.814,1773.042
46.9455,1770.009
47.077,1912.22
