Distance,Gray_Value
0,3754.716
0.1315,2430.193
0.263,2919.294
0.3945,3869.624
0.526,5317.29
0.6575,6649.029
0.789,5663.839
0.9205,5019.892
1.052,5247.365
1.1835,7905.041
1.315,10261.287
1.4465,8482.609
1.578,4662.607
1.7095,2987.046
1.841,4236.478
1.9725,5377.483
2.104,4591.458
2.2355,2949.671
2.367,2033.59
2.4985,1747.717
2.63,2066.146
2.7615,2806.176
2.893,5491.981
3.0245,5351.139
3.156,3024.201
3.2875,1965.58
3.419,1325.598
3.5505,1025.446
3.682,1632.351
3.8135,2186.116
3.945,1884.406
4.0765,1497.163
4.208,1665.708
4.3395,1238.78
4.471,563.049
4.6025,593.871
4.734,909.775
4.8655,2247.278
4.997,3946.359
5.1285,6052.28
5.26,7038.32
5.3915,5578.608
5.523,3340.622
5.6545,2158.76
5.786,2451.265
5.9175,2835.141
6.049,4854.312
6.1805,11133.587
6.312,21799.734
6.4435,26636.918
6.575,23316.621
6.7065,12932.88
6.838,4544.899
6.9695,2096.069
7.101,1843.114
7.2325,2671.791
7.364,3482.223
7.4955,2609.338
7.627,2445.911
7.7585,1818.823
7.89,1222.47
8.0215,784.14
8.153,909.924
8.2845,2054.143
8.416,2651.131
8.5475,2022.837
8.679,1669.207
8.8105,1209.949
8.942,1047.672
9.0735,2066.302
9.205,3337.614
9.3365,2539.51
9.468,1287.855
9.5995,1320.632
9.731,2157.099
9.8625,3154.866
9.994,6522.195
10.1255,8546.641
10.257,7360.116
10.3885,4018.726
10.52,2580.731
10.6515,2287.427
10.783,2417.897
10.9145,2868.462
11.046,3559.867
11.1775,4373.586
11.309,3497.399
11.4405,2900.037
11.572,3724.912
11.7035,6009.61
11.835,6878.981
11.9665,7300.698
12.098,6368.668
12.2295,3910.863
12.361,3716.945
12.4925,3867.315
12.624,3656.416
12.7555,3165.621
12.887,2694.862
13.0185,3159.327
13.15,4377.977
13.2815,4941.562
13.413,4094.229
13.5445,2743.704
13.676,1328.305
13.8075,890.112
13.939,793.824
14.0705,841.968
14.202,1087.206
14.3335,1756.406
14.465,2969.878
14.5965,3361.816
14.728,2814.011
14.8595,1950.622
14.991,1618.599
15.1225,2298.315
15.254,2160.395
15.3855,1940.098
15.517,2787.209
15.6485,2163.091
15.78,1619.696
15.9115,1226.045
16.043,745.294
16.1745,597.45
16.306,614.715
16.4375,815.121
16.569,1741.531
16.7005,3062.362
16.832,3313.665
16.9635,2267.133
17.095,1409.08
17.2265,1748.81
17.358,2062.612
17.4895,2364.289
17.621,2824.973
17.7525,2503.446
17.884,2031.545
18.0155,1832.096
18.147,2065.878
18.2785,2480.237
18.41,2728.458
18.5415,2517.334
18.673,2802.485
18.8045,2063.596
18.936,1678.87
19.0675,1718.087
19.199,2509.836
19.3305,5537.342
19.462,7771.552
19.5935,7132.289
19.725,5120.244
19.8565,3335.374
19.988,1894.087
20.1195,1286.579
20.251,1325.693
20.3825,1137.438
20.514,1503.152
20.6455,1720.329
20.777,2158.481
20.9085,3109.738
21.04,3338.251
21.1715,2957.019
21.303,2552.107
21.4345,2088.041
21.566,1940.243
21.6975,1524.168
21.829,992.791
21.9605,555.062
22.092,448.939
22.2235,667.036
22.355,1501.496
22.4865,5042.818
22.618,10888.878
22.7495,12456.327
22.881,10814.021
23.0125,7806.753
23.144,5077.519
23.2755,2964.488
23.407,2276.011
23.5385,2373.906
23.67,2258.418
23.8015,2384.321
23.933,2603.233
24.0645,3399.077
24.196,4153.515
24.3275,3901.188
24.459,2854.725
24.5905,2179.36
24.722,2002.247
24.8535,2154.645
24.985,2612.643
25.1165,2828.929
25.248,2113.287
25.3795,1925.523
25.511,2035.841
25.6425,2333.662
25.774,3525.958
25.9055,5494.908
26.037,7822.45
26.1685,8242.356
26.3,5619.704
26.4315,3477.579
26.563,3217.284
26.6945,3720.789
26.826,3484.635
26.9575,2826.678
27.089,3950.706
27.2205,4854.997
27.352,3245.53
27.4835,1877.838
27.615,2242.522
27.7465,3614.67
27.878,5226.269
28.0095,4675.472
28.141,3004.732
28.2725,2346.135
28.404,2920.575
28.5355,4510.703
28.667,5285.107
28.7985,4936.302
28.93,6874.5
29.0615,10404.856
29.193,13565.823
29.3245,10945.122
29.456,6425.638
29.5875,4463.555
29.719,3894.33
29.8505,3916.635
29.982,3523.741
30.1135,3014.979
30.245,4976.758
30.3765,7232.732
30.508,5605.863
30.6395,4020.315
30.771,3325.022
30.9025,2902.996
31.034,3530.76
31.1655,4256.816
31.297,3876.767
31.4285,2924.455
31.56,2389.313
31.6915,2032.96
31.823,2020.462
31.9545,2572.514
32.086,1788.609
32.2175,1246.929
32.349,1770.587
32.4805,2393.64
32.612,1619.984
32.7435,899.049
32.875,1129.549
33.0065,1384.34
33.138,2187.578
33.2695,2150.454
33.401,1499.935
33.5325,866.903
33.664,843.359
33.7955,931.992
33.927,1506.422
34.0585,2518.783
34.19,3706.113
34.3215,2310.408
34.453,2420.845
34.5845,2388.265
34.716,4293.387
34.8475,6414.649
34.979,7787.874
35.1105,8263.062
35.242,7164.533
35.3735,5641.572
35.505,5097.869
35.6365,4650.508
35.768,4395.791
35.8995,4131.997
36.031,3260.323
36.1625,2557.95
36.294,2513.896
36.4255,2996.832
36.557,3476.084
36.6885,2450.429
36.82,1242.171
36.9515,951.316
37.083,979.45
37.2145,1494.444
37.346,1257.129
37.4775,1006.356
37.609,1187.076
37.7405,1593.319
37.872,2197.583
38.0035,2724.926
38.135,2381.836
38.2665,1963.793
38.398,2067.102
38.5295,2352.137
38.661,2227.74
38.7925,2006.419
38.924,1554.614
39.0555,1151.684
39.187,1195.124
39.3185,1164.438
39.45,901.309
39.5815,945.995
39.713,1720.656
39.8445,1940.721
39.976,1459.547
40.1075,928.17
40.239,1092.871
40.3705,1360.523
40.502,1022.109
40.6335,1227.975
40.765,2231.654
40.8965,2628.629
