Distance,Gray_Value
0,2859.946
0.1315,4505.431
0.263,7075.258
0.3945,10290.217
0.526,11596.667
0.6575,7245.459
0.789,4036.677
0.9205,3299.434
1.052,4436.049
1.1835,6592.277
1.315,7416.051
1.4465,5698.424
1.578,3241.224
1.7095,2375.991
1.841,2053.926
1.9725,2578.143
2.104,2955.655
2.2355,2107.729
2.367,1871.703
2.4985,1837.302
2.63,1896.527
2.7615,2119.334
2.893,2559.417
3.0245,2935.253
3.156,3888.204
3.2875,4315.744
3.419,4390.707
3.5505,3518.403
3.682,2533.156
3.8135,2709.76
3.945,2927.394
4.0765,2128.887
4.208,1687.223
4.3395,1679.657
4.471,1889.696
4.6025,2344.926
4.734,2461.023
4.8655,2162.365
4.997,2074.691
5.1285,2423.155
5.26,2735.604
5.3915,2666.19
5.523,2695.509
5.6545,4575.907
5.786,7400.509
5.9175,13028.883
6.049,20440.598
6.1805,24317.652
6.312,21908.822
6.4435,15717.09
6.575,8009.014
6.7065,3914.451
6.838,3431.264
6.9695,3293.841
7.101,2976.34
7.2325,2892.985
7.364,3361.668
7.4955,3608.728
7.627,3316.506
7.7585,2471.404
7.89,1949.794
8.0215,1988.303
8.153,2182.018
8.2845,2038.298
8.416,2590.298
8.5475,3304.85
8.679,3077.573
8.8105,2928.691
8.942,2264.367
9.0735,1975.42
9.205,2249.022
9.3365,2635.247
9.468,2509.387
9.5995,2649.185
9.731,3214.477
9.8625,4014.712
9.994,4459.289
10.1255,4917.21
10.257,4913.769
10.3885,5241.872
10.52,9141.57
10.6515,19887.217
10.783,26344.521
10.9145,17484.229
11.046,7983.285
11.1775,4425.647
11.309,3151.369
11.4405,3265.435
11.572,2585.328
11.7035,2637.83
11.835,3284.067
11.9665,2794.69
12.098,2190.235
12.2295,2145.823
12.361,2497.913
12.4925,2337.462
12.624,2439.29
12.7555,2505.121
12.887,2449.169
13.0185,2527.028
13.15,2793.258
13.2815,3032.097
13.413,3345.587
13.5445,2434.791
13.676,2838.631
13.8075,2581.033
13.939,1975.268
14.0705,2341.196
14.202,2292.188
14.3335,2434.412
14.465,2493.985
14.5965,2541.504
14.728,2309.817
14.8595,1890.017
14.991,1538.572
15.1225,1939.94
15.254,2139.36
15.3855,2000.803
15.517,1840.604
15.6485,2018.329
15.78,2184.545
15.9115,2196.709
16.043,2792.311
16.1745,3850.499
16.306,4228.004
16.4375,3563.469
16.569,2429.228
16.7005,1915.484
