Distance,Gray_Value
0,291.224
0.1315,384.035
0.263,249.669
0.3945,85.387
0.526,125.991
0.6575,70.725
0.789,93.911
0.9205,65.974
1.052,9.957
1.1835,2.555
1.315,5.367
1.4465,11.728
1.578,23.941
1.7095,54.18
1.841,352.434
1.9725,355.359
2.104,233.348
2.2355,446.357
2.367,376.947
2.4985,403.622
2.63,818.433
2.7615,1070.345
2.893,1555.935
3.0245,1872.848
3.156,972.758
3.2875,569.409
3.419,571.252
3.5505,508.9
3.682,781.671
3.8135,948.62
3.945,522.675
4.0765,334.766
4.208,209.793
4.3395,66.115
4.471,163.917
4.6025,173.288
4.734,213.532
4.8655,61.206
4.997,202.464
5.1285,270.965
5.26,456.243
5.3915,230.716
5.523,477.592
5.6545,551.431
5.786,245.179
5.9175,201.014
6.049,214.633
6.1805,133.328
6.312,125.396
6.4435,367.1
6.575,212.5
6.7065,68.293
6.838,69.806
6.9695,253.705
7.101,57.856
7.2325,129.775
7.364,92.625
7.4955,287.708
7.627,454.023
7.7585,679.866
7.89,862.317
8.0215,1528.974
8.153,1514.77
8.2845,962.229
8.416,697.846
8.5475,617.378
8.679,1141.894
8.8105,792.675
8.942,501.051
9.0735,1504.489
9.205,2176.113
9.3365,3289.966
9.468,2993.13
9.5995,2786.273
9.731,4067.153
9.8625,4240.708
9.994,2688.214
10.1255,1088.286
10.257,274.843
10.3885,126.254
10.52,234.974
10.6515,407.387
10.783,471.204
10.9145,517.146
11.046,336.388
11.1775,281.149
11.309,329.063
11.4405,458.786
11.572,421.49
11.7035,899.707
11.835,768.558
11.9665,488.002
12.098,202.058
12.2295,62.655
12.361,72.83
12.4925,211.123
12.624,105.995
12.7555,98.152
12.887,241.345
13.0185,855.223
13.15,679.645
13.2815,380.726
13.413,194.141
13.5445,402.074
13.676,545.748
13.8075,590.897
13.939,444.185
14.0705,431.144
14.202,402.755
14.3335,215.998
14.465,472.519
14.5965,562.332
14.728,910.38
14.8595,561.037
14.991,480.728
15.1225,515.548
15.254,578.542
15.3855,388.239
15.517,281.11
15.6485,372.901
15.78,395.389
15.9115,160.459
16.043,144.003
16.1745,308.844
16.306,383.242
16.4375,845.599
16.569,1103.471
16.7005,463.1
16.832,155.365
16.9635,334.279
17.095,697.295
17.2265,749.159
17.358,725.212
17.4895,1072.102
17.621,1193.771
17.7525,1095.313
17.884,923.136
18.0155,453.121
18.147,609.558
18.2785,1072.105
18.41,1411.604
18.5415,1473.923
18.673,1729.325
18.8045,2420.318
18.936,2803.157
19.0675,3668.408
19.199,4744.865
19.3305,3940.786
19.462,1913.96
19.5935,1177.112
19.725,1183.969
19.8565,1849.276
19.988,2672.305
20.1195,2420.435
20.251,2104.403
20.3825,2364.315
20.514,3080.039
20.6455,2469.076
20.777,2318.23
20.9085,1322.894
21.04,691.288
21.1715,498.06
21.303,444.738
21.4345,353.656
21.566,448.158
21.6975,368.435
21.829,181.389
21.9605,187.721
22.092,247.944
22.2235,111.992
22.355,52.045
22.4865,64.602
22.618,172.194
22.7495,219.797
22.881,177.741
23.0125,149.161
23.144,94.548
23.2755,148.268
23.407,191.664
23.5385,279.451
23.67,240.458
23.8015,462.306
23.933,470.12
24.0645,401.767
24.196,208.434
24.3275,231.136
24.459,35.013
24.5905,75.327
24.722,187.634
24.8535,111.367
24.985,241.881
25.1165,312.314
25.248,185.169
25.3795,180.53
25.511,309.643
25.6425,360.262
25.774,584.558
25.9055,394.396
26.037,504.028
26.1685,392.655
26.3,397.949
26.4315,675.698
26.563,475.835
26.6945,445.284
26.826,401.344
26.9575,575.035
27.089,681.909
27.2205,550.249
27.352,388.911
27.4835,398.236
27.615,441.706
27.7465,318.459
27.878,385.079
28.0095,313.082
28.141,353.155
28.2725,769.597
28.404,845.176
28.5355,304.467
28.667,196.501
28.7985,113.051
28.93,195.59
29.0615,199.643
29.193,184.741
29.3245,359.856
29.456,217.537
29.5875,116.625
29.719,88.954
29.8505,116.539
29.982,120.683
30.1135,178.43
30.245,192.766
30.3765,190.043
30.508,234.308
30.6395,252.018
30.771,87.812
30.9025,115.331
31.034,171.679
31.1655,165.483
31.297,299.792
31.4285,276.418
31.56,188.885
31.6915,141.828
31.823,270.877
31.9545,110.433
32.086,109.014
32.2175,241
32.349,317.818
32.4805,650.037
32.612,710.416
32.7435,279.75
32.875,237.403
33.0065,353.646
33.138,221.122
33.2695,576.514
33.401,723.319
33.5325,561.088
33.664,503.498
33.7955,271.483
33.927,135.03
34.0585,164.271
34.19,366.726
34.3215,295.975
34.453,334.219
34.5845,307.661
34.716,372.559
34.8475,314.623
34.979,308.599
35.1105,178.385
35.242,577.056
35.3735,338.356
35.505,380.988
35.6365,284.376
35.768,200.661
35.8995,95.377
36.031,168.633
36.1625,249.354
36.294,156.306
36.4255,158.438
36.557,232.205
36.6885,129.104
36.82,111.311
36.9515,418.092
37.083,424.168
37.2145,889.442
37.346,1470.375
37.4775,1564.49
37.609,1087.475
37.7405,748.224
37.872,493.86
38.0035,273.544
38.135,243.887
38.2665,275.011
38.398,343.955
38.5295,344.173
38.661,584.805
38.7925,769.679
38.924,517.897
39.0555,488.759
39.187,242.411
39.3185,147.057
39.45,160.613
39.5815,88.988
39.713,171.82
39.8445,94.141
39.976,121.519
40.1075,88.35
