Distance,Gray_Value
0,7574.465
0.1315,5641.42
0.263,5133.397
0.3945,4473.813
0.526,4170.24
0.6575,3721.178
0.789,3609.624
0.9205,4363.789
1.052,5242.792
1.1835,4376.908
1.315,2697.67
1.4465,2666.228
1.578,3994.348
1.7095,5726.88
1.841,6251.562
1.9725,5967.334
2.104,7922.766
2.2355,10662.459
2.367,10934.338
2.4985,8105.821
2.63,5399.126
2.7615,5225.04
2.893,5169.265
3.0245,4096.88
3.156,3152.219
3.2875,3050.165
3.419,4684.162
3.5505,7960.552
3.682,12999.559
3.8135,18874.414
3.945,21074.443
4.0765,17329.346
4.208,10207.556
4.3395,5549.842
4.471,6041.623
4.6025,11354.438
4.734,21554.475
4.8655,29998.248
4.997,31310.18
5.1285,25492.689
5.26,16633.422
5.3915,10007.969
5.523,5243.325
5.6545,3365.958
5.786,4093.256
5.9175,6235.463
6.049,7627.448
6.1805,7431.09
6.312,7327.386
6.4435,8767.902
6.575,8868.573
6.7065,7181.423
6.838,6763.969
6.9695,9842.387
7.101,16757.551
7.2325,31037.93
7.364,44112.652
7.4955,46219.809
7.627,43016.68
7.7585,29841.764
7.89,14587.379
8.0215,8976.144
8.153,7142.663
8.2845,6247.365
8.416,4142.093
8.5475,2271.752
8.679,2012.425
8.8105,3489.884
8.942,6857.73
9.0735,7203.063
9.205,5933.552
9.3365,7967.043
9.468,11925.469
9.5995,13732.914
9.731,13008.882
9.8625,9234.228
9.994,6075.863
10.1255,5297.912
10.257,4099.261
10.3885,2125.137
10.52,1243.488
10.6515,999.069
10.783,1285.688
10.9145,1799.605
11.046,2216.392
11.1775,3215.202
11.309,5732.737
11.4405,11018.24
11.572,18440.15
11.7035,20174.307
11.835,15757.512
11.9665,7797.543
12.098,4972.726
12.2295,3659.951
12.361,2617.663
12.4925,2775.681
12.624,4309.24
12.7555,5826.028
12.887,5336.181
13.0185,4474.782
13.15,3950.961
13.2815,3938.672
13.413,5389.28
13.5445,9524.041
13.676,14233.218
13.8075,14857.292
13.939,11116.254
14.0705,6690.212
14.202,4425.546
14.3335,4769.165
14.465,6089.132
14.5965,4899.318
14.728,2695.266
14.8595,2078.049
14.991,2110.868
15.1225,2869.538
15.254,3857.769
15.3855,4447.617
15.517,4240.634
15.6485,3540.113
15.78,3966.813
15.9115,4361.086
16.043,4193.34
16.1745,5124.849
16.306,5261.812
16.4375,5073.346
16.569,5056.979
16.7005,4100.794
