Distance,Gray_Value
0,9725.291
0.1315,7296.749
0.263,6408.55
0.3945,6594.864
0.526,8669.596
0.6575,13108.411
0.789,14479.412
0.9205,14603.061
1.052,9313.439
1.1835,5735.137
1.315,3626.13
1.4465,3106.345
1.578,3649.291
1.7095,4578.943
1.841,6235.715
1.9725,11872.027
2.104,25759.23
2.2355,34026.676
2.367,27641.908
2.4985,17051.852
2.63,14269.529
2.7615,17780.828
2.893,19899.123
3.0245,17008.512
3.156,16149.771
3.2875,15091.636
3.419,11569.78
3.5505,12933.144
3.682,23956.303
3.8135,37683.809
3.945,42461.164
4.0765,42184.137
4.208,34785.008
4.3395,24479.623
4.471,13244.174
4.6025,7675.754
4.734,6703.4
4.8655,8025.008
4.997,8440.006
5.1285,7643.419
5.26,7316.038
5.3915,7964.973
5.523,9094.858
5.6545,11078.908
5.786,14011.057
5.9175,13219.824
6.049,10090.144
6.1805,8566.592
6.312,8090.881
6.4435,9500.381
6.575,8811.561
6.7065,7304.031
6.838,6636.904
6.9695,7120.254
7.101,9242.484
7.2325,10001.989
7.364,12788.507
7.4955,23847.125
7.627,44101.824
7.7585,50716.57
7.89,53079.332
8.0215,57206.539
8.153,62710.848
8.2845,59410.121
8.416,50329.699
8.5475,33241.637
8.679,17721.5
8.8105,13033.572
8.942,22538.875
9.0735,35699.359
9.205,38795.082
9.3365,39883.918
9.468,38464.902
9.5995,29677.057
9.731,18750.859
9.8625,11373.614
9.994,7322.792
10.1255,4858.371
10.257,4452.086
10.3885,5965.209
10.52,7008.646
10.6515,7504.687
10.783,6737.849
10.9145,5585.028
11.046,5380.291
11.1775,6477.357
11.309,7085.382
11.4405,8715.082
11.572,11505.744
11.7035,9365.386
11.835,8541.526
11.9665,9907.529
12.098,9097.122
12.2295,6751.627
12.361,6135.244
12.4925,7620.835
12.624,8636.304
12.7555,7492.66
12.887,5777.794
13.0185,4419.539
13.15,3500.002
13.2815,3537.407
13.413,4165.522
13.5445,6159.255
13.676,6663.94
13.8075,5258.841
13.939,3453.089
14.0705,2430.956
14.202,2417.597
14.3335,3065.966
14.465,5811.283
14.5965,10610.861
14.728,11014.304
14.8595,7684.355
14.991,4882.362
15.1225,4658.239
15.254,5068.289
15.3855,4638.284
15.517,5333.447
15.6485,5777.121
15.78,4325.37
15.9115,4663.922
16.043,5091.672
16.1745,3793.68
16.306,3261.529
16.4375,3518.209
16.569,4716.537
16.7005,4858.757
16.832,3288.565
16.9635,3357.051
17.095,4593.817
17.2265,7361.267
17.358,9999.367
17.4895,9596.531
17.621,9144.263
17.7525,7403.945
17.884,5972.445
18.0155,7234.31
18.147,10232.309
18.2785,11539.259
18.41,12554.866
18.5415,16462.855
18.673,25183.729
18.8045,32545.779
18.936,33320.137
19.0675,26294.533
19.199,17732.227
19.3305,11226.973
19.462,10486.529
19.5935,10100.406
19.725,14797.367
19.8565,21047.109
19.988,21759.857
20.1195,17889.195
20.251,17929.039
20.3825,23666.902
20.514,31301.615
20.6455,33999.375
20.777,33295.395
20.9085,29569.965
21.04,24575.447
21.1715,17624.371
21.303,12076.172
21.4345,7458.696
21.566,5490.885
21.6975,4735.175
21.829,4198.023
21.9605,4450.069
22.092,4917.871
22.2235,5968.634
22.355,6993.882
22.4865,6449.08
22.618,6447.862
22.7495,6807.884
22.881,5314.044
23.0125,3242.587
23.144,2301.035
23.2755,2770.853
23.407,3455.442
23.5385,2893.57
23.67,2227.221
23.8015,2313.198
23.933,2990.95
24.0645,3149.373
24.196,3353.7
24.3275,3991.938
24.459,4743.761
24.5905,4473.791
24.722,3409.478
24.8535,2683.606
24.985,2176.332
25.1165,2915.235
25.248,3685.433
25.3795,3438.708
25.511,3297.02
25.6425,3479.863
25.774,4957.826
25.9055,6573.27
26.037,7029.08
26.1685,8017.786
26.3,8257.778
26.4315,8151.796
26.563,6607.804
26.6945,4194.183
26.826,2939.104
26.9575,2199.799
27.089,2007.982
27.2205,2396.615
27.352,2272.624
27.4835,2269.173
27.615,2013.787
27.7465,2069.446
27.878,1775.901
28.0095,2350.292
28.141,3256.725
28.2725,3608.341
28.404,2553.77
28.5355,2172.113
28.667,1844.361
28.7985,1604.756
28.93,1747.944
29.0615,2046.627
29.193,2361.076
29.3245,2277.974
29.456,2839.537
29.5875,3124.472
29.719,2425.747
29.8505,2557.607
29.982,2208.746
30.1135,2208.989
30.245,2222.19
30.3765,2594.307
30.508,2867.519
30.6395,2334.255
30.771,1976.416
30.9025,2490.23
31.034,2572.225
31.1655,1816.611
31.297,1272.916
31.4285,1281.981
31.56,1629.463
31.6915,1735.041
31.823,1703.005
31.9545,2144.65
32.086,2774.934
32.2175,3460.291
32.349,4120.552
32.4805,4608.053
32.612,3317.983
32.7435,3778.378
32.875,4707.399
33.0065,5120.357
33.138,5081.667
33.2695,6016.128
33.401,5620.089
33.5325,3965.948
33.664,4313.254
33.7955,5385.773
33.927,6941.406
34.0585,5317.183
34.19,3111.589
34.3215,2059.095
34.453,2981.65
34.5845,4015.01
34.716,5015.607
34.8475,5933.278
34.979,5339.674
35.1105,4829.112
35.242,4053.348
35.3735,5301.111
35.505,6120.106
35.6365,5473.893
35.768,4819.416
35.8995,3327.669
36.031,1967.658
36.1625,2024.814
36.294,2926.924
36.4255,2803.992
36.557,2339.918
36.6885,2515.899
36.82,2738.833
36.9515,2562.035
37.083,2219.169
37.2145,3311.233
37.346,4750.17
37.4775,4765.365
37.609,3872.689
37.7405,3142.63
37.872,3570.197
38.0035,4893.69
38.135,5283.775
38.2665,5399.538
38.398,5361.012
38.5295,5541.034
38.661,4964.954
38.7925,4365.163
38.924,3168.083
39.0555,2626.465
39.187,2722.989
39.3185,2745.215
39.45,1999.182
39.5815,2174.14
39.713,1634.362
39.8445,2298.987
39.976,2955.861
40.1075,3386.823
40.239,3424.222
40.3705,3423.684
40.502,3284.194
40.6335,3488.117
40.765,3886.281
40.8965,3901.872
41.028,3513.136
41.1595,2775.944
41.291,3630.282
41.4225,4804.876
41.554,5481.812
41.6855,6859.808
41.817,7490.759
41.9485,8401.105
42.08,12344.105
42.2115,13232.502
42.343,11406.85
42.4745,10878.316
42.606,14851.77
42.7375,23126.127
42.869,31682.807
43.0005,30497.533
43.132,25143.172
43.2635,20525.98
43.395,21526.711
43.5265,21136.854
43.658,16568.686
43.7895,12855.122
43.921,12155.784
44.0525,7304.594
44.184,4188.697
44.3155,2200.015
44.447,1255.137
44.5785,844.708
44.71,780.693
44.8415,822.663
44.973,1916.517
45.1045,3753.638
45.236,5664.477
45.3675,3573.634
45.499,1915.446
