Distance,Gray_Value
0,2615.707
0.1315,4176.466
0.263,5582.527
0.3945,8325.625
0.526,14576.764
0.6575,21620.15
0.789,22516.979
0.9205,17519.596
1.052,14517.451
1.1835,11111.84
1.315,7950.598
1.4465,7434.854
1.578,7952.623
1.7095,7403.263
1.841,6137.995
1.9725,4643.033
2.104,4265.506
2.2355,3836.659
2.367,3316.795
2.4985,2834.39
2.63,3164.177
2.7615,3588.967
2.893,3809.547
3.0245,4713.785
3.156,5259.448
3.2875,5638.086
3.419,4951.636
3.5505,5267.014
3.682,7629.533
3.8135,9509.08
3.945,12250.539
4.0765,14128.056
4.208,10483.275
4.3395,9223.379
4.471,9061.798
4.6025,8011.955
4.734,5468.753
4.8655,4224.518
4.997,3803.644
5.1285,4042.544
5.26,4202.93
5.3915,5574.675
5.523,8619.962
5.6545,10914.722
5.786,13197.04
5.9175,11760.47
6.049,9605.614
6.1805,8479.085
6.312,8113.285
6.4435,7454.671
6.575,6650.954
6.7065,7497.056
6.838,9095.201
6.9695,9490.31
7.101,11078.016
7.2325,18426.857
7.364,24160.434
7.4955,24169.691
7.627,23961.998
7.7585,21335.691
7.89,14647.466
8.0215,7811.69
8.153,6215.785
8.2845,5900.818
8.416,5674.366
8.5475,5626.514
8.679,4901.523
8.8105,3689.267
8.942,3392.811
9.0735,4011.225
9.205,5473.643
9.3365,5600.235
9.468,6086.771
9.5995,6803.587
9.731,5573.185
9.8625,4036.07
9.994,3520.072
10.1255,4051.131
10.257,4553.649
10.3885,4426.069
10.52,6021.257
10.6515,7143.967
10.783,5857.463
10.9145,4755.591
11.046,5075.336
11.1775,4635.045
11.309,3961.553
11.4405,3592.821
11.572,3600.571
11.7035,4161.43
11.835,4355.559
11.9665,4472.514
12.098,4623.925
12.2295,4567.22
12.361,5845.79
12.4925,8450.5
12.624,8776.419
12.7555,8995.455
12.887,11474.879
13.0185,12655.407
13.15,11250.239
13.2815,15060.102
13.413,19857.061
13.5445,25972.445
13.676,39989.156
13.8075,46175.035
13.939,45922.012
14.0705,42128.914
14.202,33624.113
14.3335,19719.818
14.465,10277.62
14.5965,8285.887
14.728,9053.452
