Distance,Gray_Value
0,147.775
0.1315,205.5
0.263,360.627
0.3945,242.761
0.526,211.273
0.6575,422.34
0.789,539.699
0.9205,441.707
1.052,267.731
1.1835,257.158
1.315,75.113
1.4465,157.901
1.578,225.358
1.7095,359.911
1.841,538.659
1.9725,724.256
2.104,959.664
2.2355,671.821
2.367,1226.179
2.4985,2035.841
2.63,2193.11
2.7615,2151.083
2.893,2440.18
3.0245,2512.358
3.156,2434.645
3.2875,4787.722
3.419,12067.503
3.5505,17842.795
3.682,17853.727
3.8135,9530.27
3.945,3813.731
4.0765,1668.847
4.208,908.086
4.3395,647.719
4.471,677.79
4.6025,375.493
4.734,320.542
4.8655,310.719
4.997,350.547
5.1285,506.509
5.26,527.748
5.3915,542.997
5.523,384.124
5.6545,224.542
5.786,194.692
5.9175,214.614
6.049,156.233
6.1805,328.116
6.312,534.435
6.4435,570.397
6.575,360.898
6.7065,222.159
6.838,622.157
6.9695,836.295
7.101,688.523
7.2325,347.645
7.364,246.487
7.4955,492.038
7.627,493.59
7.7585,588.253
7.89,643.366
8.0215,870.214
8.153,419.864
8.2845,467.014
8.416,461.249
8.5475,695.203
8.679,918.029
8.8105,1409.763
8.942,1254.082
9.0735,588.639
9.205,671.627
9.3365,1199.055
9.468,1226.05
9.5995,1038.158
9.731,756.195
9.8625,750.749
9.994,398.936
10.1255,545.618
10.257,872.434
10.3885,677.484
10.52,521.936
10.6515,897.566
10.783,474.057
10.9145,239.438
11.046,331.345
11.1775,629.153
11.309,532.628
11.4405,500.479
11.572,457.796
11.7035,408.142
11.835,750.199
11.9665,842.906
12.098,1375.163
12.2295,1888.422
12.361,2114.252
12.4925,2068.333
12.624,2477.907
12.7555,3105.422
12.887,3521.14
13.0185,3505.591
13.15,2572.217
13.2815,1839.075
13.413,1079.17
13.5445,624.433
13.676,273.826
13.8075,345.542
13.939,610.68
14.0705,609.517
14.202,396.421
14.3335,221.662
14.465,161.795
14.5965,136.883
14.728,111.271
14.8595,156.447
14.991,141.904
15.1225,203.807
15.254,251.453
15.3855,127.081
15.517,132.567
15.6485,169.595
15.78,212.822
15.9115,273.717
16.043,289.503
16.1745,202.533
16.306,173.376
16.4375,275.903
16.569,409.971
16.7005,358.27
16.832,250.065
16.9635,135.302
17.095,288.611
17.2265,659.222
17.358,898.595
17.4895,435.416
17.621,249.315
17.7525,236.185
17.884,318.324
18.0155,118.445
18.147,418.514
18.2785,216.912
18.41,231.807
18.5415,286.901
18.673,472.397
18.8045,656.013
18.936,724.867
19.0675,553.584
19.199,1080.121
19.3305,2127.356
19.462,2578.759
19.5935,2387.037
19.725,965.421
19.8565,980.505
19.988,1963.262
20.1195,2628.84
20.251,3965.874
20.3825,9160.917
20.514,13816.549
20.6455,11145.046
20.777,4757.082
20.9085,1924.363
21.04,993.018
21.1715,862.224
21.303,603.473
21.4345,366.633
21.566,272.905
21.6975,888.431
21.829,1421.134
21.9605,1305.902
22.092,986.003
22.2235,563.355
22.355,395.246
22.4865,985.258
22.618,1902.879
22.7495,3950.315
22.881,6898.53
23.0125,7581.064
23.144,7844.568
23.2755,8369.022
23.407,8353.344
23.5385,6479.479
23.67,2909.239
23.8015,695.633
23.933,459.882
24.0645,318.786
24.196,250.665
24.3275,362.481
24.459,344.654
24.5905,257.6
24.722,333.352
24.8535,87.391
24.985,199.775
25.1165,144.885
25.248,64.593
25.3795,125.09
25.511,90.763
25.6425,215.222
25.774,201.326
25.9055,277.935
26.037,195.544
26.1685,150.726
26.3,460.371
26.4315,863.003
26.563,750.972
26.6945,388.056
26.826,295.689
26.9575,356.642
27.089,263.785
27.2205,217.512
27.352,164.8
27.4835,260.557
27.615,199.769
27.7465,199.976
27.878,336.277
28.0095,559.715
28.141,510.388
28.2725,711.505
28.404,349.422
28.5355,212.016
28.667,254.951
28.7985,256.712
28.93,605.219
29.0615,1690.12
29.193,4483.312
29.3245,7178.538
29.456,5711.508
29.5875,2604.296
29.719,986.204
29.8505,888.844
29.982,1178.437
30.1135,592.822
30.245,599.522
30.3765,638.312
30.508,840.723
30.6395,816.415
30.771,511.34
30.9025,331.623
31.034,189.326
31.1655,680.292
31.297,778.159
31.4285,637.811
31.56,502.841
31.6915,559.653
31.823,606.159
31.9545,501.242
32.086,419.59
32.2175,743.928
32.349,1177.417
32.4805,3280.882
32.612,4922.755
32.7435,3861.008
32.875,1727.064
33.0065,639.668
33.138,587.826
33.2695,836.211
33.401,812.219
33.5325,715.411
33.664,680.456
33.7955,670.346
33.927,564.28
34.0585,1010.08
34.19,1145.295
34.3215,1121.732
34.453,821.307
34.5845,1211.434
34.716,2014.017
34.8475,3263.417
34.979,2861.084
35.1105,1283.69
35.242,575.884
35.3735,823.144
35.505,1159.525
35.6365,648.846
35.768,410.159
35.8995,261.677
36.031,230.574
36.1625,295.107
36.294,198.39
36.4255,55.917
36.557,284.731
36.6885,611.356
36.82,526.667
36.9515,243.156
37.083,145.172
37.2145,78.516
37.346,116.751
37.4775,368.829
37.609,670.383
37.7405,864.9
37.872,487.314
38.0035,290.667
38.135,504.184
38.2665,714.701
38.398,674.863
38.5295,437.757
38.661,194.503
38.7925,169.907
38.924,299.703
39.0555,218.24
39.187,91.252
39.3185,72.69
39.45,40.306
39.5815,140.579
39.713,77.484
39.8445,88.262
39.976,42.585
40.1075,14.252
40.239,17.251
40.3705,124.5
40.502,92.847
40.6335,74.485
40.765,132.911
40.8965,36.57
41.028,122.137
41.1595,221.104
41.291,481.111
41.4225,1213.453
41.554,1801.096
41.6855,2294.276
41.817,1977.155
41.9485,1607.265
42.08,2835.78
42.2115,7488.511
42.343,15653.116
42.4745,17787.266
42.606,13272.369
42.7375,7597.078
42.869,2748.831
43.0005,736.073
43.132,89.602
43.2635,100.588
43.395,195.541
43.5265,377.719
43.658,362.434
43.7895,259.931
43.921,138.129
44.0525,100.426
44.184,241.014
44.3155,236.387
44.447,109.215
44.5785,128.284
44.71,585.232
44.8415,1423.066
44.973,1253.237
45.1045,540.185
45.236,300.159
45.3675,141.946
45.499,141.608
45.6305,116.689
45.762,29.759
45.8935,141.804
46.025,74.283
46.1565,56.366
46.288,48.278
46.4195,140.756
46.551,126.02
46.6825,129.564
46.814,319.602
46.9455,193.737
47.077,73.788
47.2085,48.036
47.34,61.713
47.4715,158.542
47.603,1382.964
47.7345,2837.652
47.866,4305.927
47.9975,4061.68
48.129,2706.847
48.2605,840.3
48.392,197.272
48.5235,202.662
48.655,73.294
48.7865,231.767
