Distance,Gray_Value
0,2243.666
0.1315,2961.468
0.263,3078.936
0.3945,3540.767
0.526,2582.661
0.6575,2045.524
0.789,1886.84
0.9205,2079.442
1.052,2838.789
1.1835,5258.186
1.315,9641.468
1.4465,13229.553
1.578,10325.875
1.7095,5231.06
1.841,2829.507
1.9725,2185.031
2.104,2420.419
2.2355,3063.856
2.367,3432.275
2.4985,2316.938
2.63,1401.603
2.7615,1470.319
2.893,1206.135
3.0245,2382.801
3.156,4298.192
3.2875,7554.96
3.419,11043.755
3.5505,12759.213
3.682,16724.984
3.8135,21424.908
3.945,24396.287
4.0765,26021.854
4.208,25509.879
4.3395,19371.184
4.471,10148.067
4.6025,3858.226
4.734,1855.594
4.8655,1408.521
4.997,995.129
5.1285,1082.661
5.26,1135.972
5.3915,1029.044
5.523,1243.231
5.6545,1585.109
5.786,1846.462
5.9175,1551.791
6.049,1521.198
6.1805,1191.08
6.312,1206.456
6.4435,1398.336
6.575,1628.986
6.7065,1751.507
6.838,1339.977
6.9695,785.737
7.101,630.914
7.2325,670.944
7.364,1338.533
7.4955,1985.083
7.627,1800.857
7.7585,1308.592
7.89,1207.059
8.0215,1339.633
8.153,1442.056
8.2845,1227.607
8.416,1257.388
8.5475,837.354
8.679,800.806
8.8105,922.854
8.942,461.525
9.0735,762.783
9.205,835.442
9.3365,669.899
9.468,852.8
9.5995,1196.241
9.731,1500
9.8625,1634.313
9.994,2123.61
10.1255,2726.854
10.257,4064.58
10.3885,5830.506
10.52,7301.605
10.6515,7705.599
10.783,9531.29
10.9145,10202.407
11.046,8468.312
11.1775,5939.617
11.309,4101.188
11.4405,2511.183
11.572,1292.685
11.7035,1210.316
11.835,1726.732
11.9665,2153.438
12.098,2234.898
12.2295,1687.589
12.361,1212.858
12.4925,1080.674
12.624,1211.77
12.7555,1201.841
12.887,1545.765
13.0185,2197.522
13.15,1608.918
13.2815,983.116
13.413,601.172
13.5445,580.839
13.676,946.726
13.8075,1390.619
13.939,1448.07
14.0705,1707.027
14.202,1789.055
14.3335,1713.264
14.465,1562.417
14.5965,2146.688
14.728,3377.177
14.8595,6901.293
14.991,13994.888
15.1225,22767.107
15.254,28793.002
15.3855,27554.59
15.517,18787.363
15.6485,10094.284
15.78,5322.581
15.9115,3055.769
16.043,1959.511
16.1745,1764.606
16.306,2377.76
16.4375,2640.907
16.569,2158.103
16.7005,1466.812
16.832,1024.809
16.9635,932.076
17.095,1076.261
17.2265,1755.247
17.358,2668.915
17.4895,2829.422
17.621,2249.015
17.7525,2256.456
17.884,2387.72
18.0155,1775.874
18.147,1384.681
18.2785,1539.542
18.41,2296.351
18.5415,2721.749
18.673,2635.724
18.8045,2446.842
18.936,2306.33
19.0675,1907.328
19.199,1546.544
19.3305,2006.975
19.462,3055.384
19.5935,3640.156
19.725,5625.422
19.8565,10575.693
19.988,20949.721
20.1195,28363.932
20.251,28703.494
20.3825,20390.131
20.514,10379.148
20.6455,4434.364
20.777,2245.856
20.9085,1735.658
21.04,1565.663
21.1715,1580.407
21.303,1678.176
21.4345,1788.76
21.566,1916.46
21.6975,2662.566
21.829,4332.983
21.9605,5437.667
22.092,7732.162
22.2235,7484.335
22.355,5190.138
22.4865,2835.69
22.618,2014.794
22.7495,1930.134
22.881,2240.855
23.0125,2161.845
23.144,2094.436
23.2755,1863.979
23.407,1818.701
23.5385,1589.403
23.67,1266.989
23.8015,796.555
23.933,1065.788
24.0645,1807.79
24.196,2112.587
24.3275,1663.306
24.459,1492.753
24.5905,1478.776
24.722,1519
24.8535,1430.933
24.985,1576.59
25.1165,1150.272
25.248,501.729
25.3795,339.667
25.511,512.873
25.6425,1664.264
25.774,2493.679
25.9055,2742.803
26.037,2351.402
26.1685,1797.429
26.3,1521.35
26.4315,1639.55
26.563,1524.802
26.6945,1275.775
26.826,1667.869
26.9575,2088.794
27.089,1181.402
27.2205,971.055
27.352,1194.66
27.4835,1704.497
27.615,2075.797
27.7465,1658.028
27.878,1964.87
28.0095,1439.292
28.141,1315.511
28.2725,1271.698
28.404,1012.966
28.5355,1235.312
28.667,1874.096
28.7985,2867.769
28.93,2848.544
29.0615,2340.703
29.193,1956.872
29.3245,1329.494
29.456,767.768
29.5875,509.044
29.719,707.338
29.8505,756.907
29.982,735.803
30.1135,956.542
30.245,860.261
30.3765,456.809
30.508,328.629
30.6395,284.184
30.771,156.672
30.9025,288.678
31.034,685.281
31.1655,950.549
31.297,804.145
31.4285,443.798
31.56,434.408
31.6915,544.978
31.823,1435.237
31.9545,1525.937
32.086,936.477
32.2175,531.761
32.349,508.562
32.4805,947.502
32.612,961.27
32.7435,761.05
32.875,605.922
33.0065,861.07
33.138,1225.417
33.2695,1143.542
33.401,892.93
33.5325,1077.729
33.664,1706.287
33.7955,2703.524
33.927,2858.979
34.0585,2137.639
34.19,3534.871
34.3215,7692.167
34.453,14123.379
34.5845,16117.123
34.716,11788.971
34.8475,5829.733
34.979,2650.997
35.1105,1108.883
35.242,935.647
35.3735,1003.376
35.505,946.242
35.6365,1623.533
35.768,2069.22
35.8995,1914.228
36.031,1581.858
36.1625,1572.44
36.294,967.094
36.4255,891.896
36.557,978.826
36.6885,896.665
36.82,665.396
36.9515,997.009
37.083,1339.361
37.2145,1129.09
37.346,825.863
37.4775,704.475
37.609,934.998
37.7405,1244.986
37.872,2066.279
38.0035,2371.327
38.135,2450.907
38.2665,1920.819
38.398,1676.175
38.5295,1321.945
38.661,1034.46
38.7925,1123.881
38.924,1021.185
39.0555,1482.134
39.187,1934.005
39.3185,1744.239
39.45,673.647
39.5815,327.572
39.713,277.664
39.8445,471.836
39.976,533.976
40.1075,581.153
40.239,558.762
40.3705,545.616
40.502,838.248
40.6335,1213.153
40.765,1279.541
40.8965,1198.667
