Distance,Gray_Value
0,2522.747
0.1315,2170.787
0.263,2505.868
0.3945,2004.104
0.526,2225.484
0.6575,1774.698
0.789,1934.068
0.9205,2258.636
1.052,2999.969
1.1835,5256.932
1.315,6523.554
1.4465,8007.908
1.578,12531.871
1.7095,12199.366
1.841,8336.938
1.9725,4511.606
2.104,2763.995
2.2355,2228.264
2.367,2253.947
2.4985,2569.244
2.63,2501.253
2.7615,2088.335
2.893,2314.568
3.0245,3428.198
3.156,3480.304
3.2875,3268.6
3.419,3428.183
3.5505,2975.53
3.682,2581.875
3.8135,2227.51
3.945,2436.334
4.0765,2566.09
4.208,2663.964
4.3395,3093.954
4.471,3441.188
4.6025,2444.393
4.734,1870.886
4.8655,1996.397
4.997,2794.889
5.1285,3731.495
5.26,7225.081
5.3915,13384.69
5.523,12302.062
5.6545,5674.48
5.786,2760.254
5.9175,2344.32
6.049,2795.286
6.1805,3069.346
6.312,2905.143
6.4435,3641.822
6.575,3412.768
6.7065,4108.54
6.838,4228.572
6.9695,3783.596
7.101,4018.004
7.2325,3260.356
7.364,3277.082
7.4955,3550.273
7.627,3598.868
7.7585,3433.208
7.89,2475.802
8.0215,1803.122
8.153,2145.727
8.2845,2303.472
8.416,2310.067
8.5475,1845.744
8.679,1646.085
8.8105,2167.324
8.942,2154.638
9.0735,1797.385
9.205,1579.933
9.3365,1590.673
9.468,2123.691
9.5995,2583.086
9.731,3276.998
9.8625,5777.327
9.994,6859.781
10.1255,4994.336
10.257,2431.926
10.3885,1905.965
10.52,1770.561
10.6515,1981.016
10.783,2581.052
10.9145,2556.116
11.046,2449.693
11.1775,1757.349
11.309,1603.514
11.4405,2134.55
11.572,2213.284
11.7035,2569.331
11.835,2760.231
11.9665,2259.05
12.098,2584.706
12.2295,2381.591
12.361,2164.707
12.4925,1833.527
12.624,1389.239
12.7555,2604.897
12.887,5009.399
13.0185,10724.865
13.15,18015.949
13.2815,19454.92
13.413,17444.684
13.5445,14346.341
13.676,13826.806
13.8075,15496.928
13.939,14181.915
14.0705,9511.73
14.202,5472.324
14.3335,4060.425
14.465,5558.391
14.5965,7079.567
14.728,5993.968
14.8595,5448.416
14.991,7457.347
15.1225,11849.232
15.254,9936.038
15.3855,5816.492
15.517,4537.322
15.6485,3782.037
15.78,3325.424
15.9115,4612.523
16.043,9451.995
16.1745,15211.016
16.306,13304.455
16.4375,7619.389
16.569,4955.228
16.7005,6918.515
16.832,9920.446
16.9635,15343.311
17.095,19765.123
17.2265,18687.785
17.358,15065.91
17.4895,10437.532
17.621,5927.432
17.7525,3517.551
17.884,2710.945
18.0155,1856.996
18.147,1733.343
18.2785,1561.266
18.41,1523.101
18.5415,2314.139
18.673,2428.571
18.8045,2872.367
18.936,4989.468
19.0675,9103.943
19.199,14013.183
19.3305,10144.225
19.462,4937.384
19.5935,3241.193
19.725,2526.924
19.8565,2192.214
19.988,1840.712
20.1195,2261.885
20.251,3862.468
20.3825,9652.376
20.514,16131.503
20.6455,15658.99
20.777,11090.702
20.9085,6055.977
21.04,4096.603
21.1715,3276.138
21.303,3447.368
21.4345,3194.063
21.566,2087.229
21.6975,1744.968
21.829,1808.755
21.9605,2412.718
22.092,3257.026
22.2235,4002.414
22.355,5588.131
22.4865,6010.342
22.618,3766.921
22.7495,2834.251
22.881,2826.2
23.0125,2680.966
23.144,2779.906
23.2755,2825.981
23.407,3039.181
23.5385,3944.827
23.67,5822.416
23.8015,5399.659
23.933,3906.542
24.0645,2754.632
24.196,2192.469
24.3275,1963.377
24.459,1828.071
24.5905,1478.204
24.722,1341.592
24.8535,1549.611
24.985,1537.902
25.1165,1396.23
25.248,1497.213
25.3795,1311.048
25.511,1569.011
25.6425,1604.768
25.774,1367.689
25.9055,1922.726
26.037,2513.641
26.1685,3153.098
26.3,3463.474
26.4315,3143.273
26.563,2979.875
26.6945,2828.862
26.826,3382.173
26.9575,5429.424
27.089,8344.104
27.2205,7824.09
27.352,5460.945
27.4835,3086.079
27.615,1755.13
27.7465,1492.91
27.878,1561.811
28.0095,1846.286
28.141,1703.514
28.2725,1524.678
28.404,1276.5
28.5355,1130.702
28.667,1255.72
28.7985,1259.533
28.93,1834.519
29.0615,2508.883
29.193,2097.144
29.3245,1473.087
