Distance,Gray_Value
0,1779.99
0.1315,1770.757
0.263,1715.749
0.3945,2605.028
0.526,3657.001
0.6575,3165.464
0.789,2352.021
0.9205,2212.691
1.052,2243.117
1.1835,2725.949
1.315,3624.333
1.4465,5985.638
1.578,11986.065
1.7095,17742.248
1.841,20333.234
1.9725,14751.146
2.104,8702.482
2.2355,5793.524
2.367,4821.873
2.4985,4149.058
2.63,4043.54
2.7615,3094.958
2.893,1988.614
3.0245,1460.568
3.156,1401.102
3.2875,1040.856
3.419,900.095
3.5505,1056.471
3.682,1130.588
3.8135,988.724
3.945,1468.634
4.0765,1631.973
4.208,1975.558
4.3395,1667.484
4.471,1661.385
4.6025,1714.174
4.734,1557.435
4.8655,2351.628
4.997,5679.736
5.1285,11719.833
5.26,12862.491
5.3915,8225.503
5.523,4445.29
5.6545,2741.356
5.786,1777.926
5.9175,1747.395
6.049,1798.837
6.1805,1696.594
6.312,1097.99
6.4435,616.281
6.575,377.205
6.7065,286.131
6.838,300.235
6.9695,650.267
7.101,770.608
7.2325,450.796
7.364,410.902
7.4955,1053.826
7.627,1104.55
7.7585,1768.478
7.89,2047.556
8.0215,2587.28
8.153,3087.428
8.2845,3663.224
8.416,5230.776
8.5475,7287.212
8.679,5470.87
8.8105,3111.47
8.942,1735.529
9.0735,1324.019
9.205,1245.383
9.3365,1805.36
9.468,1736.586
9.5995,1255.708
9.731,778.639
9.8625,856.062
9.994,1047.667
10.1255,1529.29
10.257,1710.259
10.3885,4245.042
10.52,10297.51
10.6515,16173.231
10.783,15434.062
10.9145,12953.498
11.046,14269.699
11.1775,14231.837
11.309,11237.195
11.4405,9255.951
11.572,9425.754
11.7035,8070.669
11.835,4367.307
11.9665,2507.094
12.098,2345.783
12.2295,1996.981
12.361,2960.982
12.4925,2757.746
12.624,2295.974
12.7555,2105.616
12.887,2213.899
13.0185,2106.803
13.15,2279.165
13.2815,1697.558
13.413,1690.727
13.5445,1742.78
13.676,1375.518
13.8075,1715.471
13.939,1317.318
14.0705,2018.365
14.202,2360.106
14.3335,2705.97
14.465,3697.542
14.5965,4203.065
14.728,2786.661
14.8595,2733.446
14.991,5572.951
15.1225,7257.039
15.254,7527.536
15.3855,3724.105
15.517,1942.975
15.6485,1667.054
15.78,1721.446
15.9115,1801.413
16.043,1549.214
16.1745,2015.116
16.306,2429.46
16.4375,3532.986
16.569,7602.192
16.7005,13344.305
16.832,18829.693
16.9635,16481.164
17.095,9971.853
17.2265,6694.81
17.358,7778.517
17.4895,12101.843
17.621,12514.373
17.7525,9280.554
17.884,8312.02
18.0155,6896.208
18.147,5949.473
18.2785,5816.035
18.41,5449.638
18.5415,4346.948
18.673,3373.197
18.8045,4198.177
18.936,6278.757
19.0675,7059.407
19.199,6155.245
19.3305,6156.134
19.462,6670.321
19.5935,5883.836
19.725,4801.379
19.8565,4567.589
19.988,5437.883
20.1195,9273.756
20.251,15631.738
20.3825,15297.216
20.514,9641.085
20.6455,4960.418
20.777,3009.649
20.9085,2173.15
21.04,1836.104
21.1715,1956.545
21.303,1703.47
21.4345,1773.016
21.566,1764.612
21.6975,1842.247
21.829,1581.688
21.9605,1620.648
22.092,1400.491
22.2235,1195.22
22.355,1197.308
22.4865,1553.613
22.618,1705.211
22.7495,1695.807
22.881,2236.783
23.0125,2454.762
23.144,1990.87
23.2755,2399.562
23.407,2808.851
23.5385,3225.499
23.67,3447.902
23.8015,4539.692
23.933,6222.314
24.0645,7596.819
24.196,6333.452
24.3275,3990.331
24.459,2825.525
24.5905,2922.404
24.722,3021.7
24.8535,3224.44
24.985,3304.318
25.1165,4054.321
25.248,5242.825
25.3795,5598.046
25.511,5060.451
25.6425,4115.763
25.774,3217.142
25.9055,2557.722
26.037,1808.78
26.1685,1242.826
26.3,1480.755
