Distance,Gray_Value
0,10807.362
0.1315,9005.317
0.263,7391.596
0.3945,7288.927
0.526,10075.79
0.6575,13200.576
0.789,21130.379
0.9205,25091.855
1.052,22565.262
1.1835,18147.531
1.315,17729.148
1.4465,14150.438
1.578,9972.876
1.7095,8954.163
1.841,9512.487
1.9725,11164.53
2.104,17590.572
2.2355,24064.197
2.367,25001.9
2.4985,20333.043
2.63,15676.846
2.7615,15359.02
2.893,22301.262
3.0245,22749.4
3.156,18128.156
3.2875,18047.84
3.419,27876.836
3.5505,35186.047
3.682,26606.633
3.8135,18485.98
3.945,17258.178
4.0765,19957.797
4.208,19529.422
4.3395,18634.822
4.471,22113.773
4.6025,31377.338
4.734,37290.965
4.8655,32591.465
4.997,16597.723
5.1285,8872.131
5.26,6487.283
5.3915,4518.836
5.523,3553.978
5.6545,3182.643
5.786,3212.448
5.9175,3779.182
6.049,3718.248
6.1805,3283.29
6.312,3314.949
6.4435,4081.401
6.575,5114.439
6.7065,6475.814
6.838,8496.102
6.9695,11377.415
7.101,11082.562
7.2325,8298.365
7.364,6970.068
7.4955,8235.593
7.627,10105.967
7.7585,10201.219
7.89,8068.725
8.0215,5286.5
8.153,4024.674
8.2845,4673.536
8.416,6413.708
8.5475,8981.935
8.679,10732.303
8.8105,10367.448
8.942,10179.345
9.0735,11104.99
9.205,13879.537
9.3365,19841.854
9.468,28146.576
9.5995,31100.344
9.731,29123.869
9.8625,19689.758
9.994,14885.507
10.1255,13991.242
10.257,13964.723
10.3885,15066.839
10.52,18487.518
10.6515,22003.576
10.783,24103.883
10.9145,24245.027
11.046,23585.145
11.1775,16255.114
11.309,12975.971
11.4405,11550.586
11.572,11478.127
11.7035,11084.521
11.835,9840.131
11.9665,8927.139
12.098,8848.565
12.2295,8821.753
12.361,7417.727
12.4925,7612.417
12.624,8810.953
12.7555,12011.74
12.887,12165.439
13.0185,9987.528
13.15,8761.811
13.2815,9828.129
13.413,11791.067
13.5445,12446.296
13.676,15264.846
13.8075,19033.064
13.939,29670.086
14.0705,46807.121
14.202,54191.852
14.3335,53075.203
14.465,41431.473
14.5965,18421.637
14.728,11152.175
14.8595,9789.403
14.991,11169.058
15.1225,14383.026
15.254,14991.535
15.3855,14996.525
15.517,15592.728
15.6485,15566.661
15.78,11553.996
15.9115,7575.546
16.043,6465.12
16.1745,7586.139
16.306,9928.078
16.4375,13201.912
16.569,19838.672
16.7005,28043.494
16.832,24715.416
16.9635,17766.637
17.095,13863.48
17.2265,13523.63
17.358,17418.869
17.4895,23601.871
17.621,25052.986
17.7525,25161.857
17.884,33607.297
18.0155,46934.41
18.147,49944.336
18.2785,48867.785
18.41,43372.059
18.5415,37297.762
18.673,35418.492
18.8045,31742.457
18.936,23941.83
19.0675,16997.182
19.199,16202.843
19.3305,19639.824
19.462,20206.902
19.5935,16068.621
19.725,13623.816
19.8565,14286.448
19.988,15062.172
20.1195,12584.134
20.251,8635.314
20.3825,6915.295
20.514,5828.582
20.6455,6206.972
20.777,6545.965
20.9085,8267.884
21.04,12587.806
21.1715,15963.054
21.303,20050.219
21.4345,21766.408
21.566,19193.682
21.6975,20137.768
21.829,19385.977
21.9605,17439.312
22.092,14203.958
22.2235,11038.145
22.355,13461.242
22.4865,16185.962
22.618,16376.388
22.7495,15355.47
22.881,13994.779
23.0125,13796.142
23.144,12521.028
23.2755,10048.782
23.407,9522.16
23.5385,13237.26
23.67,18064.498
23.8015,18761.996
23.933,17466.721
24.0645,18552.246
24.196,15338.183
24.3275,10615.385
24.459,8133.277
24.5905,8275.498
24.722,8927.559
24.8535,9403.866
24.985,13161.601
25.1165,17583.572
25.248,15436.775
25.3795,11531.456
25.511,10342.106
25.6425,11085.103
25.774,11285.264
25.9055,12497.479
26.037,13778.917
26.1685,13030.59
26.3,11268.408
26.4315,11081.446
26.563,10868.131
26.6945,12113.213
26.826,10045.803
26.9575,11520.102
27.089,16780.496
27.2205,17337.482
27.352,15879.604
27.4835,21742.219
27.615,35618.969
27.7465,38341.25
27.878,29555.672
28.0095,17072.275
28.141,8767.566
28.2725,7100.714
