Distance,Gray_Value
0,3520.432
0.1315,3126.406
0.263,1978.276
0.3945,1457.673
0.526,1260.621
0.6575,1136.996
0.789,1163.713
0.9205,1851.99
1.052,3030.115
1.1835,3130.358
1.315,3275.129
1.4465,2170.847
1.578,2566.753
1.7095,1920.876
1.841,943.151
1.9725,1306.717
2.104,1848.529
2.2355,2691.636
2.367,3713.277
2.4985,6430.269
2.63,11361.596
2.7615,12602.878
2.893,11027.45
3.0245,6720.144
3.156,5176.34
3.2875,7419.665
3.419,10848.856
3.5505,15073.909
3.682,15065.158
3.8135,11115.275
3.945,5685.249
4.0765,2669.181
4.208,1846.548
4.3395,1038.054
4.471,1388.051
4.6025,1690.035
4.734,1609.838
4.8655,1613.325
4.997,1780.62
5.1285,1902.119
5.26,2627.482
5.3915,3685.298
5.523,4609.592
5.6545,9251.95
5.786,12666.097
5.9175,12743.671
6.049,12303.151
6.1805,16080.948
6.312,20956.914
6.4435,21243.867
6.575,17520.705
6.7065,12736.363
6.838,9688.317
6.9695,7429.615
7.101,7193.042
7.2325,7216.798
7.364,6381.866
7.4955,6453.201
7.627,10509.648
7.7585,11335.616
7.89,9244.201
8.0215,7891.256
8.153,6759.938
8.2845,10255.987
8.416,19876.574
8.5475,28387.15
8.679,20748.77
8.8105,12793.662
8.942,7405.947
9.0735,5981.504
9.205,6356.917
9.3365,7328.834
9.468,7859.469
9.5995,8209.446
9.731,8389.697
9.8625,9152.981
9.994,14407.972
10.1255,21049.133
10.257,23956.094
10.3885,20685.502
10.52,11652.75
10.6515,5733.665
10.783,5090.474
10.9145,6763.835
11.046,11286.221
11.1775,12877.761
11.309,8707.362
11.4405,4855.808
11.572,3480.886
11.7035,3127.273
11.835,2936.15
11.9665,2751.876
12.098,3471.843
12.2295,3869.094
12.361,4072.563
12.4925,3507.728
12.624,2723.804
12.7555,2399.039
12.887,2792.027
13.0185,2706.377
13.15,2593.549
13.2815,1823.475
13.413,1528.881
13.5445,1330.855
13.676,1122.26
13.8075,1662.044
13.939,1947.403
14.0705,3813.465
14.202,5978.354
14.3335,8742.794
14.465,12585.82
14.5965,17096.645
14.728,21740.9
14.8595,23228.549
14.991,18288.967
15.1225,12613.944
15.254,7019.145
15.3855,4063.664
15.517,2628.141
15.6485,1854.132
15.78,1869.255
15.9115,2076.448
16.043,2341.952
16.1745,3032.803
16.306,3127.82
16.4375,3791.358
16.569,5021.558
16.7005,6755.182
16.832,10670.159
16.9635,12764.993
17.095,11254.003
17.2265,8801.644
17.358,6912.975
17.4895,4015.076
17.621,2111.092
17.7525,1591.859
17.884,1288.958
18.0155,1343.831
18.147,1425.233
18.2785,969.836
18.41,875.707
18.5415,982.948
18.673,1533.415
18.8045,1763.189
18.936,1820.368
19.0675,1702.427
19.199,1737.461
19.3305,1597.242
19.462,1528.412
19.5935,1388.386
19.725,1827.848
19.8565,2485.339
19.988,3292.232
20.1195,3114.97
20.251,2763.898
20.3825,3194.567
20.514,2218.147
20.6455,2069.815
20.777,2109.989
20.9085,2789.424
21.04,3701.494
21.1715,3591.857
21.303,2967.413
21.4345,2765.543
21.566,2871.426
21.6975,3183.521
21.829,2091.084
21.9605,1451.563
22.092,1014.042
22.2235,1200.463
22.355,1559.532
22.4865,2463.929
22.618,3365.337
22.7495,3202.729
22.881,4012.204
23.0125,3813.157
23.144,3135.871
23.2755,2652.71
23.407,3187.791
23.5385,3210.332
23.67,4059.59
23.8015,3081.596
23.933,2451.602
24.0645,2522.573
24.196,2281.246
24.3275,1991.374
24.459,1927.208
24.5905,1709.883
24.722,1895.183
24.8535,1923.165
24.985,1654.447
25.1165,2728.816
25.248,6338.606
25.3795,13301.838
25.511,20246.699
25.6425,15217.679
25.774,6191.094
25.9055,1940.727
26.037,1414.196
26.1685,835.691
26.3,452.053
26.4315,364.551
26.563,534.062
26.6945,801.172
26.826,1056.776
26.9575,1192.45
27.089,1198.969
27.2205,1133.354
27.352,824.696
27.4835,525.44
27.615,376.304
27.7465,256.151
27.878,245.503
28.0095,350.837
28.141,443.784
28.2725,487.777
28.404,543.728
28.5355,468.267
28.667,533.809
28.7985,644.906
28.93,956.672
29.0615,907.008
29.193,710.647
29.3245,709.562
29.456,1205.298
29.5875,2955.703
29.719,5313.269
29.8505,7348.595
29.982,7281.518
30.1135,7278.596
30.245,7885.293
30.3765,6367.604
30.508,2996.536
30.6395,1466.537
30.771,1774.648
30.9025,2047.178
31.034,1963.436
31.1655,1764.551
31.297,2423.352
31.4285,2933.117
31.56,3531.391
31.6915,4779.86
31.823,5947.496
31.9545,6225.184
32.086,10527.253
32.2175,17250.416
32.349,19785.326
32.4805,15617.557
32.612,7203.424
32.7435,2765.58
32.875,1455.302
33.0065,957.712
33.138,1213.433
33.2695,1383.425
33.401,1263.818
