Distance,Gray_Value
0,792.546
0.1315,866.956
0.263,1194.482
0.3945,861.148
0.526,1107.843
0.6575,889.073
0.789,1153.444
0.9205,2023.552
1.052,3737.601
1.1835,3975.701
1.315,3819.395
1.4465,4434.279
1.578,4550.209
1.7095,3948.956
1.841,3444.061
1.9725,2773.168
2.104,1985.557
2.2355,2677.014
2.367,2807.588
2.4985,2980.999
2.63,3235.002
2.7615,2814.071
2.893,3362.415
3.0245,4301.467
3.156,3613.631
3.2875,3018.946
3.419,3480.993
3.5505,4569.716
3.682,4611.808
3.8135,4748.547
3.945,4386.853
4.0765,4192.183
4.208,4021.756
4.3395,4044.791
4.471,3631.364
4.6025,2773.291
4.734,2431.258
4.8655,1776.786
4.997,1399.42
5.1285,1234.1
5.26,1179.91
5.3915,1205.853
5.523,1524.534
5.6545,1503.427
5.786,1584.184
5.9175,1563.262
6.049,1911.37
6.1805,1922.628
6.312,2157.753
6.4435,2363.003
6.575,2701.838
6.7065,3423.208
6.838,3765.569
6.9695,4046.994
7.101,5188.375
7.2325,6490.587
7.364,7427.572
7.4955,6622.215
7.627,6360.87
7.7585,6496.27
7.89,7807.267
8.0215,11165.723
8.153,15271.967
8.2845,15237.57
8.416,11308.26
8.5475,8484.374
8.679,7792.49
8.8105,8224.147
8.942,8483.961
9.0735,8158.102
9.205,7540.914
9.3365,6891.707
9.468,6554.469
9.5995,7713.733
9.731,8837.995
9.8625,8961.801
9.994,7539.894
10.1255,6715.744
10.257,5593.677
10.3885,5481.105
10.52,6614.51
10.6515,7674.808
10.783,7346.049
10.9145,6166.736
11.046,6487.82
11.1775,9291.617
11.309,15206.259
11.4405,17868.414
11.572,15670.1
11.7035,10542.405
11.835,8267.99
11.9665,9529.469
12.098,11182.179
12.2295,10230.084
12.361,8333.287
12.4925,9317.847
12.624,11996.384
12.7555,14309.76
12.887,13478.468
13.0185,13190.282
13.15,15307.185
13.2815,16564.482
13.413,13907.957
13.5445,9734.363
13.676,6482.932
13.8075,4946.051
13.939,3493.76
14.0705,2927.19
14.202,2383.911
14.3335,2133.818
14.465,1953.269
14.5965,1443.858
14.728,1506.924
14.8595,1738.254
14.991,3144.541
15.1225,5226.851
15.254,7823.257
15.3855,8619.862
15.517,8439.643
15.6485,9266.396
15.78,13588.328
15.9115,15527.854
16.043,11846.241
16.1745,7550.389
16.306,5709.681
16.4375,4942.409
16.569,5669.373
16.7005,8051.459
16.832,11595.621
16.9635,15045.48
17.095,17601.934
17.2265,13028.384
17.358,8451.021
17.4895,5873.812
17.621,4155.068
17.7525,2961.171
17.884,3033.03
18.0155,2851.46
18.147,1930.953
18.2785,1238.414
18.41,943.38
18.5415,1019.445
18.673,1054.665
18.8045,1718.137
18.936,2939.602
19.0675,3579.896
19.199,3983.521
19.3305,5199.505
19.462,11137.381
19.5935,21252.559
19.725,24933.111
19.8565,20073.055
19.988,12465.197
20.1195,10025.432
20.251,9599.514
20.3825,8653.387
20.514,10031.785
20.6455,12549.216
20.777,11360.09
20.9085,12023.998
21.04,15778.126
21.1715,26648.039
21.303,35981.617
21.4345,30120.18
21.566,15313.487
21.6975,7450.708
21.829,5859.604
21.9605,3641.903
22.092,2298.267
22.2235,2034.537
22.355,2168.519
22.4865,3432.564
22.618,5307.687
22.7495,5855.367
22.881,5045.136
23.0125,3967.815
23.144,3526.916
23.2755,3934.118
23.407,4109.141
23.5385,3412.298
23.67,3182.101
23.8015,3497.071
23.933,4006.83
24.0645,5312.558
24.196,6321.572
24.3275,6470.127
24.459,4874.446
24.5905,4209.335
24.722,4678.917
24.8535,4728.454
24.985,4799.125
25.1165,4887.274
25.248,4468.472
25.3795,4888.612
25.511,5086.118
25.6425,4506.149
25.774,4862.3
25.9055,5105.776
26.037,6199.91
26.1685,6282.03
