Distance,Gray_Value
0,5081.135
0.1315,5530.03
0.263,7175.149
0.3945,10653.906
0.526,21050.99
0.6575,32589.451
0.789,34407.559
0.9205,29152.025
1.052,21459.213
1.1835,18210.783
1.315,21757.773
1.4465,21104.9
1.578,18891.453
1.7095,24299.188
1.841,39483.367
1.9725,44934.59
2.104,36046.031
2.2355,27297.01
2.367,23433.047
2.4985,26083.896
2.63,30613.555
2.7615,32632.988
2.893,29631.223
3.0245,24699.293
3.156,20062.113
3.2875,17189.588
3.419,18698.701
3.5505,18834.848
3.682,17466.08
3.8135,15800.193
3.945,18872.504
4.0765,21206.848
4.208,24787.602
4.3395,33329.012
4.471,42566.855
4.6025,40748.34
4.734,30943.236
4.8655,23517.996
4.997,19555.629
5.1285,14326.943
5.26,10548.983
5.3915,10622.726
5.523,11445.438
5.6545,12455.228
5.786,13561.662
5.9175,14123.87
6.049,14156.541
6.1805,14285.799
6.312,14651.969
6.4435,13870.364
6.575,14568.158
6.7065,16880.016
6.838,18025.139
6.9695,17200.879
7.101,16182.897
7.2325,16076.517
7.364,18354.547
7.4955,20596.42
7.627,22589.348
7.7585,22885.35
7.89,25467.311
8.0215,30806.539
8.153,39000.988
8.2845,42202.227
8.416,39309.078
8.5475,30638.797
8.679,26088.67
8.8105,25180.309
8.942,23048.67
9.0735,16658.84
9.205,15900.289
9.3365,22274.723
9.468,34085.969
9.5995,39898.973
9.731,39008.285
9.8625,38886.633
9.994,38520.637
10.1255,31760.834
10.257,21729.604
10.3885,12810.038
10.52,9377.425
10.6515,9118.121
10.783,10853.846
10.9145,14372.452
11.046,14514.692
11.1775,11875.873
11.309,9927.614
11.4405,9419.913
11.572,11109.227
11.7035,13077.983
11.835,16771.576
11.9665,22913.893
12.098,23913.871
12.2295,27410.951
12.361,31735.332
12.4925,29279.26
12.624,23761.641
12.7555,18139.998
12.887,17832.053
13.0185,18365.023
13.15,19940.172
13.2815,21838.318
13.413,23876.527
13.5445,23625.076
13.676,21270.316
13.8075,18834.633
13.939,17584.33
14.0705,17851.209
14.202,15617.617
14.3335,14621.469
14.465,13929.885
14.5965,14121.256
14.728,13767.232
14.8595,10959.334
14.991,8075.841
15.1225,6759.635
15.254,6980.238
15.3855,8096.163
15.517,12351.531
15.6485,21413.494
15.78,26633.127
15.9115,25149.105
16.043,27536.125
16.1745,39323.957
16.306,44150.078
16.4375,42403.484
16.569,31061.521
16.7005,17561.811
16.832,12332.405
16.9635,13117.491
17.095,18716.336
17.2265,28322.094
17.358,31762.549
17.4895,28607.104
17.621,18198.242
17.7525,12868.054
17.884,13940.335
18.0155,17093.734
18.147,19123.303
18.2785,18684.863
18.41,17466.514
18.5415,16462.062
18.673,14396.107
18.8045,12685.065
18.936,11930.34
19.0675,11341.55
19.199,12138.73
19.3305,13153.02
19.462,15353.567
19.5935,16486.023
19.725,19483.592
19.8565,22147.045
19.988,22451.668
20.1195,21267.041
20.251,16910.16
20.3825,13524.246
20.514,12799.438
20.6455,13015.725
20.777,15399.638
20.9085,20823.207
21.04,30179.846
21.1715,34836.355
21.303,28970.746
21.4345,23778.746
21.566,22095.98
21.6975,20850.219
21.829,18388.727
21.9605,18854.494
22.092,22137.906
22.2235,35813.883
22.355,46581.523
22.4865,48301.164
22.618,48105.465
22.7495,43113.312
22.881,38979.035
23.0125,40733.98
23.144,39434.078
23.2755,32016.307
23.407,24477.326
23.5385,23984.998
23.67,20924.961
23.8015,15799.683
23.933,14924.926
24.0645,17341.123
24.196,19929.021
24.3275,26046.467
24.459,34920.43
24.5905,35791.145
24.722,29414.404
24.8535,26385.004
24.985,27448.395
25.1165,26014.01
25.248,25614.598
25.3795,27019.104
25.511,25865.061
25.6425,22095.375
25.774,17168.883
25.9055,13073.014
26.037,12251.747
26.1685,12100.121
26.3,12017.614
26.4315,12353.429
26.563,11220.348
26.6945,9887.775
26.826,9238.824
26.9575,9529.453
27.089,8192.797
27.2205,7200.682
27.352,7239.599
27.4835,6597.451
27.615,8325.012
27.7465,10392.907
27.878,8197.022
28.0095,6090.466
28.141,9124.322
28.2725,15905.62
28.404,24670.088
28.5355,30401.244
28.667,31753.459
28.7985,32468.713
28.93,34504.363
29.0615,32246.873
29.193,30483.926
29.3245,28963.07
29.456,28482.193
29.5875,30014.227
29.719,27984.365
29.8505,28359.4
29.982,29177.896
30.1135,26923.426
30.245,31635.225
30.3765,43552.023
30.508,51924.188
30.6395,52153.203
30.771,44790.414
30.9025,32221.695
31.034,26933.945
31.1655,21439.334
31.297,14938.546
31.4285,10515.326
31.56,10844.468
31.6915,11186.696
31.823,12514.307
31.9545,15414.517
