Distance,Gray_Value
0,12229.375
0.1315,11772.82
0.263,10544.095
0.3945,11399.305
0.526,14424.477
0.6575,15264.506
0.789,13632.976
0.9205,12311.444
1.052,10028.094
1.1835,9856.462
1.315,8851.025
1.4465,6725.902
1.578,6372.111
1.7095,8164.803
1.841,11714.944
1.9725,20940.477
2.104,34001.016
2.2355,35784.535
2.367,35508.188
2.4985,33251.043
2.63,32573.359
2.7615,28026.781
2.893,17130.432
3.0245,7452.883
3.156,5180.647
3.2875,5882.502
3.419,6002.06
3.5505,5893.926
3.682,6013.561
3.8135,6180.181
3.945,6650.038
4.0765,7577.906
4.208,7518.029
4.3395,5915.059
4.471,4268.906
4.6025,3941.855
4.734,5432.933
4.8655,8351.809
4.997,14232.285
5.1285,27461.703
5.26,40270.188
5.3915,44028.891
5.523,44471.672
5.6545,43179.004
5.786,36673.414
5.9175,20451.043
6.049,16391.621
6.1805,20309.102
6.312,22105.24
6.4435,23162.631
6.575,24880.568
6.7065,25296.137
6.838,25465.73
6.9695,27335.441
7.101,29110.965
7.2325,29925.246
7.364,24524.656
7.4955,19368.457
7.627,15073.729
7.7585,13533.935
7.89,13358.007
8.0215,13064.893
8.153,13368.659
8.2845,14417.186
8.416,11372.842
8.5475,9103.398
8.679,9861.057
8.8105,9556.293
8.942,11212.08
9.0735,14009.899
9.205,17469.125
9.3365,19197.566
9.468,27810.576
9.5995,40933.406
9.731,45698.688
9.8625,42873.398
9.994,33521.008
10.1255,24180.715
10.257,17499.699
10.3885,11979.879
10.52,9968.255
10.6515,10986.979
10.783,13151.849
10.9145,17095.061
11.046,24214.875
11.1775,19225.42
11.309,10153.16
11.4405,6548.299
11.572,6061.408
11.7035,6608.369
11.835,7046.879
11.9665,6777.954
12.098,5831.598
12.2295,4733.643
12.361,5040.268
12.4925,6952.717
12.624,13414.221
12.7555,27475.086
12.887,38778.699
13.0185,35795.91
13.15,28307.535
13.2815,24376.812
13.413,22280.082
13.5445,18318.078
13.676,12697.949
13.8075,8598.769
13.939,9033.675
14.0705,10087.819
14.202,12012.352
14.3335,13150.936
14.465,13515.953
14.5965,15352.197
14.728,14936.585
14.8595,10477.61
14.991,7019.991
15.1225,6189.927
15.254,5504.628
15.3855,3526.078
15.517,3032.519
15.6485,3203.411
15.78,4111.072
15.9115,4911.629
16.043,6085.914
16.1745,5384.467
16.306,4816.031
16.4375,7339.887
16.569,12396.445
16.7005,16131.936
16.832,14381.558
16.9635,11815.831
17.095,14024.373
17.2265,15961.979
17.358,15530.562
17.4895,11180.675
17.621,9213.438
17.7525,9682.125
17.884,9251.971
18.0155,8478.197
18.147,9814.733
18.2785,10610.99
18.41,13630.252
18.5415,17101.514
18.673,21723.846
18.8045,20773.699
18.936,13550.854
19.0675,9945.138
19.199,9648.181
19.3305,8112.58
19.462,7178.487
19.5935,6815.855
19.725,5206.668
19.8565,5241.046
19.988,6038.545
20.1195,6902.729
20.251,7244.109
20.3825,6756.929
20.514,9419.756
20.6455,12935.944
20.777,20301.084
20.9085,22699.945
21.04,17382.051
21.1715,12777.756
21.303,11503.579
21.4345,17272.807
21.566,24860.215
21.6975,36709.879
21.829,47369.32
21.9605,47593.203
22.092,47081.938
22.2235,44243.672
22.355,31088.486
22.4865,18885.598
22.618,15354.43
22.7495,14706.854
22.881,14938.08
23.0125,14830.931
23.144,13509.843
23.2755,12454.665
23.407,11416.016
23.5385,11697.633
23.67,14104.564
23.8015,16842.473
23.933,15728.322
24.0645,13016.475
24.196,9915.82
24.3275,7412.35
24.459,5467.697
24.5905,5375.93
24.722,5589.428
24.8535,6648.774
24.985,7626.897
25.1165,9246.119
25.248,12242.711
25.3795,18226.131
25.511,23141.666
25.6425,17721.207
25.774,9219.841
25.9055,5537.066
26.037,3851.553
26.1685,3066.351
26.3,3025.979
26.4315,2349.737
26.563,1927.531
26.6945,2311.308
26.826,2304.171
26.9575,2523.457
27.089,3377.575
27.2205,3927.143
27.352,6101.716
27.4835,11397.379
27.615,23780.576
27.7465,34128.074
27.878,31733.664
28.0095,23756.354
28.141,18398
28.2725,17517.27
28.404,18033.914
28.5355,14582.42
28.667,9443.721
28.7985,7552.727
28.93,8669.295
29.0615,10569.527
29.193,13080.229
29.3245,14054.03
29.456,12422.863
29.5875,13095.487
29.719,13192.387
29.8505,14171.452
29.982,15123.99
30.1135,14405.91
30.245,12621.46
30.3765,11476.561
30.508,13747.772
30.6395,18298.66
30.771,28212.527
30.9025,28877.055
31.034,22329.332
31.1655,15995.045
31.297,14748.956
31.4285,12934.062
31.56,10511.336
31.6915,9103.722
31.823,11430.034
31.9545,14183.835
32.086,15102.076
32.2175,12457.72
32.349,11736.539
32.4805,11991.733
32.612,11114.273
32.7435,11847.559
32.875,17276.75
33.0065,21062.893
33.138,23976.252
33.2695,20706.398
33.401,14724.75
33.5325,9191.64
33.664,7212.805
33.7955,6205.61
33.927,4281.53
34.0585,4195.139
34.19,6766.282
34.3215,16159.192
34.453,32814.586
34.5845,40854.25
34.716,35825.824
34.8475,29189.336
34.979,21314.201
35.1105,12056.22
35.242,6172.88
35.3735,4463.94
35.505,3552.077
35.6365,2669.213
35.768,2223.077
